request_id,session_id,work_item_id,canonical_requirement_id,priority,primary_owner,integration_owner,work_type,axis,applicable_gates,dependencies,source_ledger,acceptance_judgement,actual_source,actual_consumer,full_call_path,test_evidence,command,exit_code,evidence_ref,development_status,verification_status,open_issue
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-REST-04-FAILURE_RECOVERY,EXS-REST,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-REST-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-REST-04-FAILURE_RECOVERY,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-REST-05-OPERATIONS_SECURITY,EXS-REST,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-REST-05-OPERATIONS_SECURITY axis=OPERATIONS_SECURITY source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-REST-05-OPERATIONS_SECURITY,완료,재확인 필요,S03-ICR-004 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-REST-06-DATA_MIGRATION,EXS-REST,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-REST-06-DATA_MIGRATION axis=DATA_MIGRATION source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-REST-06-DATA_MIGRATION,부분 구현,재확인 필요,S03-ICR-004 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,EXS-FIXED,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP axis=CONTRACT_OWNERSHIP source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/fixedlength/*; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,"Business external-integration mapper, TCP/ISO8583 adapters, Batch file parser and ADM diagnostic decoder",Consumer DTO/layout → fixed-length registry/codec → field transform/binary codec → bytes or parse result → secure diagnostic/error result,CpfFixedLengthValidationTest; existing codec/layout tests; S03_FIXED_LENGTH_VALIDATION_HARNESS cases=9; fixedlength,evidence/harnesses/fixedlength/javac.command.txt + run.command.txt,fixedlength=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER,EXS-FIXED,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/fixedlength/*; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,"Business external-integration mapper, TCP/ISO8583 adapters, Batch file parser and ADM diagnostic decoder",Consumer DTO/layout → fixed-length registry/codec → field transform/binary codec → bytes or parse result → secure diagnostic/error result,CpfFixedLengthValidationTest; existing codec/layout tests; S03_FIXED_LENGTH_VALIDATION_HARNESS cases=9; fixedlength,evidence/harnesses/fixedlength/javac.command.txt + run.command.txt,fixedlength=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FIXED-03-VERIFICATION_EVIDENCE,EXS-FIXED,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FIXED-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/fixedlength/*; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,"Business external-integration mapper, TCP/ISO8583 adapters, Batch file parser and ADM diagnostic decoder",Consumer DTO/layout → fixed-length registry/codec → field transform/binary codec → bytes or parse result → secure diagnostic/error result,CpfFixedLengthValidationTest; existing codec/layout tests; S03_FIXED_LENGTH_VALIDATION_HARNESS cases=9; fixedlength,evidence/harnesses/fixedlength/javac.command.txt + run.command.txt,fixedlength=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FIXED-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-003 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FIXED-04-FAILURE_RECOVERY,EXS-FIXED,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FIXED-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/fixedlength/*; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,"Business external-integration mapper, TCP/ISO8583 adapters, Batch file parser and ADM diagnostic decoder",Consumer DTO/layout → fixed-length registry/codec → field transform/binary codec → bytes or parse result → secure diagnostic/error result,CpfFixedLengthValidationTest; existing codec/layout tests; S03_FIXED_LENGTH_VALIDATION_HARNESS cases=9; fixedlength,evidence/harnesses/fixedlength/javac.command.txt + run.command.txt,fixedlength=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FIXED-04-FAILURE_RECOVERY,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FIXED-05-GENERATION_COMPATIBILITY,EXS-FIXED,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FIXED-05-GENERATION_COMPATIBILITY axis=GENERATION_COMPATIBILITY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/fixedlength/*; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java; cpf-starters/integration/fixedlength-core/src/main/java/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,"Business external-integration mapper, TCP/ISO8583 adapters, Batch file parser and ADM diagnostic decoder",Consumer DTO/layout → fixed-length registry/codec → field transform/binary codec → bytes or parse result → secure diagnostic/error result,CpfFixedLengthValidationTest; existing codec/layout tests; S03_FIXED_LENGTH_VALIDATION_HARNESS cases=9; fixedlength,evidence/harnesses/fixedlength/javac.command.txt + run.command.txt,fixedlength=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FIXED-05-GENERATION_COMPATIBILITY,부분 구현,재확인 필요,S03-ICR-003 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,EXS-SEC,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP axis=CONTRACT_OWNERSHIP source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER,EXS-SEC,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-SEC-03-VERIFICATION_EVIDENCE,EXS-SEC,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP;CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-SEC-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-SEC-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-004 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-SEC-04-FAILURE_RECOVERY,EXS-SEC,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-SEC-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-SEC-04-FAILURE_RECOVERY,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-SEC-05-OPERATIONS_SECURITY,EXS-SEC,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-SEC-05-OPERATIONS_SECURITY axis=OPERATIONS_SECURITY source/consumer/error/recovery/test를 개별 판정,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfTypedHttpClient.java; cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/CpfHttpClientProperties.java; cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,Business external REST client and Gateway downstream adapter,Business service → CpfTypedHttpClient → request validation/resilience context → Java HTTP provider → typed response/error → metrics/trace/audit,CpfTypedHttpClientTest; S03_HTTP_CLIENT_HARNESS cases=8; http,evidence/harnesses/http/javac.command.txt + run.command.txt,http=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-SEC-05-OPERATIONS_SECURITY,완료,재확인 필요,S03-ICR-004 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,EXS-FILE,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP axis=CONTRACT_OWNERSHIP source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/filetransfer/*; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpClient.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpPathPolicy.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java; cpf-admin/frontend/src/features/file-jobs,Business Domain/Batch file exchange → file transfer API/SFTP client; operator → file-jobs ADM UI/API,File consumer → CpfSftpClient upload/download/list/move/delete → path policy/secret registry → Apache SSHD SFTP provider → JDBC transfer ledger → operator recovery view,CpfSftpPathPolicyTest; CpfSftpPropertiesTest; CpfSftpUploadOutcomePolicyTest; S03_SFTP_OUTCOME_HARNESS cases=7; sftp_policy,evidence/harnesses/sftp_policy/javac.command.txt + run.command.txt,sftp_policy=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER,EXS-FILE,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/filetransfer/*; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpClient.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpPathPolicy.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java; cpf-admin/frontend/src/features/file-jobs,Business Domain/Batch file exchange → file transfer API/SFTP client; operator → file-jobs ADM UI/API,File consumer → CpfSftpClient upload/download/list/move/delete → path policy/secret registry → Apache SSHD SFTP provider → JDBC transfer ledger → operator recovery view,CpfSftpPathPolicyTest; CpfSftpPropertiesTest; CpfSftpUploadOutcomePolicyTest; S03_SFTP_OUTCOME_HARNESS cases=7; sftp_policy,evidence/harnesses/sftp_policy/javac.command.txt + run.command.txt,sftp_policy=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EXS-FILE-03-VERIFICATION_EVIDENCE,EXS-FILE,P2,generated domain / customer adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP;CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER,30_GATEWAY_EXTERNAL_INTEGRATION_WORK_ITEMS.csv,CPF-WP-EXS-FILE-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/filetransfer/*; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpClient.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/CpfSftpPathPolicy.java; cpf-starters/file/sftp/src/main/java/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java; cpf-admin/frontend/src/features/file-jobs,Business Domain/Batch file exchange → file transfer API/SFTP client; operator → file-jobs ADM UI/API,File consumer → CpfSftpClient upload/download/list/move/delete → path policy/secret registry → Apache SSHD SFTP provider → JDBC transfer ledger → operator recovery view,CpfSftpPathPolicyTest; CpfSftpPropertiesTest; CpfSftpUploadOutcomePolicyTest; S03_SFTP_OUTCOME_HARNESS cases=7; sftp_policy,evidence/harnesses/sftp_policy/javac.command.txt + run.command.txt,sftp_policy=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EXS-FILE-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-001;S03-ICR-002 target integration/reverify
