request_id,target_owner,requirement_id,scenario_ids,canonical_requirement_id,function_type,request,provider_artifact,reason,status,baseline_sha
DEVGPT-6E-X-0015,DEVGPT-6A ADM frontend/backend,CPF-FR-002611,CPF-SC-013926,DB-FRESH,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0016,DEVGPT-6A ADM frontend/backend,CPF-FR-002672,CPF-SC-013986,DB-MIGRATION,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0017,DEVGPT-6A ADM frontend/backend,CPF-FR-002733,CPF-SC-014046,DB-ROLLBACK,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0018,DEVGPT-6A ADM frontend/backend,CPF-FR-002794,CPF-SC-014106,DB-BACKUP,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0019,DEVGPT-6A ADM frontend/backend,CPF-FR-002855,CPF-SC-014166,DB-MULTI-VENDOR,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0020,DEVGPT-6A ADM frontend/backend,CPF-FR-002916,CPF-SC-014226,DB-SQL,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0021,DEVGPT-6A ADM frontend/backend,CPF-FR-002977,CPF-SC-014286,DB-PERF,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0022,DEVGPT-6A ADM frontend/backend,CPF-FR-003038,CPF-SC-014346,DB-MULTI,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0023,DEVGPT-6A ADM frontend/backend,CPF-FR-003099,CPF-SC-014406,DATA-LINEAGE,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0024,DEVGPT-6A ADM frontend/backend,CPF-FR-003160,CPF-SC-014466,DATA-RETENTION,ADM_UI,Implement and execute the ADM_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0025,BZA owner session,CPF-FR-002490,CPF-SC-013807,DB-OWNERSHIP,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0026,BZA owner session,CPF-FR-002551,CPF-SC-013867,DB-INSTALL,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0027,BZA owner session,CPF-FR-002612,CPF-SC-013927,DB-FRESH,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0028,BZA owner session,CPF-FR-002673,CPF-SC-013987,DB-MIGRATION,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0029,BZA owner session,CPF-FR-002734,CPF-SC-014047,DB-ROLLBACK,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0030,BZA owner session,CPF-FR-002795,CPF-SC-014107,DB-BACKUP,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0031,BZA owner session,CPF-FR-002856,CPF-SC-014167,DB-MULTI-VENDOR,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0032,BZA owner session,CPF-FR-002917,CPF-SC-014227,DB-SQL,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0033,BZA owner session,CPF-FR-002978,CPF-SC-014287,DB-PERF,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0034,BZA owner session,CPF-FR-003039,CPF-SC-014347,DB-MULTI,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0035,BZA owner session,CPF-FR-003100,CPF-SC-014407,DATA-LINEAGE,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0036,BZA owner session,CPF-FR-003161,CPF-SC-014467,DATA-RETENTION,BZA_UI,Implement and execute the BZA_UI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0037,Owning Java module / DEVGPT-6F catalog,CPF-FR-002444,CPF-SC-013761,DB-OWNERSHIP,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0038,Owning Java module / DEVGPT-6F catalog,CPF-FR-002505,CPF-SC-013821,DB-INSTALL,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0039,Owning Java module / DEVGPT-6F catalog,CPF-FR-002566,CPF-SC-013881,DB-FRESH,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0040,Owning Java module / DEVGPT-6F catalog,CPF-FR-002627,CPF-SC-013941,DB-MIGRATION,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0041,Owning Java module / DEVGPT-6F catalog,CPF-FR-002688,CPF-SC-014001,DB-ROLLBACK,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0042,Owning Java module / DEVGPT-6F catalog,CPF-FR-002749,CPF-SC-014061,DB-BACKUP,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0043,Owning Java module / DEVGPT-6F catalog,CPF-FR-002810,CPF-SC-014121,DB-MULTI-VENDOR,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0044,Owning Java module / DEVGPT-6F catalog,CPF-FR-002871,CPF-SC-014181,DB-SQL,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0045,Owning Java module / DEVGPT-6F catalog,CPF-FR-002932,CPF-SC-014241,DB-PERF,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0046,Owning Java module / DEVGPT-6F catalog,CPF-FR-002993,CPF-SC-014301,DB-MULTI,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0047,Owning Java module / DEVGPT-6F catalog,CPF-FR-003054,CPF-SC-014361,DATA-LINEAGE,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0048,Owning Java module / DEVGPT-6F catalog,CPF-FR-003115,CPF-SC-014421,DATA-RETENTION,PUBLIC_API,Implement and execute the PUBLIC_API consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0049,Owning Java module / DEVGPT-6F catalog,CPF-FR-002445,CPF-SC-013762,DB-OWNERSHIP,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0050,Owning Java module / DEVGPT-6F catalog,CPF-FR-002506,CPF-SC-013822,DB-INSTALL,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0051,Owning Java module / DEVGPT-6F catalog,CPF-FR-002567,CPF-SC-013882,DB-FRESH,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0052,Owning Java module / DEVGPT-6F catalog,CPF-FR-002628,CPF-SC-013942,DB-MIGRATION,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0053,Owning Java module / DEVGPT-6F catalog,CPF-FR-002689,CPF-SC-014002,DB-ROLLBACK,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0054,Owning Java module / DEVGPT-6F catalog,CPF-FR-002750,CPF-SC-014062,DB-BACKUP,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0055,Owning Java module / DEVGPT-6F catalog,CPF-FR-002811,CPF-SC-014122,DB-MULTI-VENDOR,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0056,Owning Java module / DEVGPT-6F catalog,CPF-FR-002872,CPF-SC-014182,DB-SQL,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
DEVGPT-6E-X-0057,Owning Java module / DEVGPT-6F catalog,CPF-FR-002933,CPF-SC-014242,DB-PERF,EXTENSION_SPI,Implement and execute the EXTENSION_SPI consumer outside cpf-tools DB ownership using the generated DB provider contract/OpenAPI and return exact-SHA evidence.,cpf-tools/db/cpf-db-operability-contract.json; cpf-tools/db/generated/cpf-db-operations.openapi.json,6E implemented the DB provider-side contract but cannot modify the target owner path.,OPEN,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
