path,size,sha256
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/api/logging/policy/LogCaptureMode.java,2204,4827b8cab0175b9aebe446fe4d69bfb219fa51b4dc291e91bb89e1aec8fdc76e
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/api/logging/policy/LogPolicyDecision.java,9739,f80e67193cdd1497a99fe6972bd13bd1cbd76556b17d1f6de92870506defb600
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/api/logging/policy/LogPolicyTargetType.java,1616,ad1e980274089ee366f63026c81c506cf9aadc3e30bc4f410ea0869ba0d1638e
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/common/logging/TransactionLogRecord.java,3088,24e354ce215183a87197b62fc5be1e8ec9d1bd4df5a92454b458ecf1c2de3276
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/common/logging/file/CpfAsyncFileLogWriter.java,13794,39e4cb3e93f9ddde13842dbca93b243a17debfa769299d0f7d7b425aa0b4b90c
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/common/logging/file/CpfAsyncFileLogWriterHarness.java,8460,23f1c4af8fd2bd56ca5faea5a906d6159e397455009e9775343c4cc0219fef0e
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/com/cpf/core/common/logging/file/CpfFileLogWriter.java,1273,ba23597c2c373cc11baaaadbd411992541b8efce8f41d7c8c37c8968149a3f26
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/jakarta/annotation/PreDestroy.java,155,66c32d29fdd9a6b05553050e0055696be5b335933c17e3d88b97baaa3c3e36e9
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/org/springframework/beans/factory/annotation/Autowired.java,224,e5a56aa42c482a43dd3928c20cc47f018bcc69aac0da44a602e6eb22c2f92d00
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/org/springframework/core/env/Environment.java,272,2a3470ad78d8c667ca36dbab93a6ff675916d8e0765b257c03fbce916a8321ba
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/file-log-async-runtime/src/org/springframework/stereotype/Component.java,164,7288cd22aa5ea9ae0df16f6fc6c482ec438d1d4590d2870da8d6ea48c279c783
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/compile.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/main-sources.txt,991,df659d902cb8f8df8c765bc7c411ee2df14963175c9f431a77231a9d6791b204
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/result.txt,26,ef6a14adde69b3b62e8580ff027c626dd8ec12cb7874dad20e187f2787c7c94b
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/run.log,36,59102d512beb88f9ac713c2d68588c2f13cfc60d3c9a18990d993d3acfdacac4
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/sources.txt,1105,c29c0fa720065a46d1a647eef2e0852dfe6ee0b6b189c660fc202603a37db055
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/idempotency-safety/test-sources.txt,114,d968874b35fe91596f7b1fde5c6929c044f656beb9326db3d97acba5782391ba
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-before/compile.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-before/result.txt,63,cb4fdbd09f8259bb00f9eccf73a578c75709c5675c6a7e0e4b2c835db13f27bb
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-before/run.log,353,1ab79af65b1ba1a70b4149310fcebd5d88a77862ceac99c11374f29dbcde8d1a
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-default/compile.exit-code,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-default/compile.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-default/run.exit-code,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/lock-token-default/run.log,39,a0760aedd82f037c8f368b38e67d8efab99c875b50e1cbe1d016a2767b55300b
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/compile.exit-code,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/compile.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/run.exit-code,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/run.log,38,56483a7ab573b84d93b2fefce8a91401130253f7320cd5261743d75377d1fd84
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/source-snippet.txt,613,870227e81bdef1dbc79cadf01d427ce5706e7bcf95eac9ddef88ca7021792e6a
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/sources.txt,574,7178b694ae54e21784bed8c14aa7d6a008373e08c82271c65a9180f1509607bc
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/src/com/cpf/core/common/logging/fallback/TransactionLogRecoveryWorker.java,711,58d3f480f7c1b2d99f86680b6867961c6e96106b6790c8074206036ae89768d3
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/log-recovery-backoff-substitute/src/com/cpf/core/common/logging/fallback/TransactionLogRecoveryWorkerBackoffHarness.java,828,bf6819c63a8e74748e4c54581d4b38d36bd8b156bd86e47b8c82c78327ca814d
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/resource-server-clock-skew/all-existing-java.txt,5390,3cabd0221025ebe9ddfa0ad9ffb3111a055dbd35d510b197fa16b2dc5c473a4d
