request_id,entity_type,exact_id,link_reason,exception_reason
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006465,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006466,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006467,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006468,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006469,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006470,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006471,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006472,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006473,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006474,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006475,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006476,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006477,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006478,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006479,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006480,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006481,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006482,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006483,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006484,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006485,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006486,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006487,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006488,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006489,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006490,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006491,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006492,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006493,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006494,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006495,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006496,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006497,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006498,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006499,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006500,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006501,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006502,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006503,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006504,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006505,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006506,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006507,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006508,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006509,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006510,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006511,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006512,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006513,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006514,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006515,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006516,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006517,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006518,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006519,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006520,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006521,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006522,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006523,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006524,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006525,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006526,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006527,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006528,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006529,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006530,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006531,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006532,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006533,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006534,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006535,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006536,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006537,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006538,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006539,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006540,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006541,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006542,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006543,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006544,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006545,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006546,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006547,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006548,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006549,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006550,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006551,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006552,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006553,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006554,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006555,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006556,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006557,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006558,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006559,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006560,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006561,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006562,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006563,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006564,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006565,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006566,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006567,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006568,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006569,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006570,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006571,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006572,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006573,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006574,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006575,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006576,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006577,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006578,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006579,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006580,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006581,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006582,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006583,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006584,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006585,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006586,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006587,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006588,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006589,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006590,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006591,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006592,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006593,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006594,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006595,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006596,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006597,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006598,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006599,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006600,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006601,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006602,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006603,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006604,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006605,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006606,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006607,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006608,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006609,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006610,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006611,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006612,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006613,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006614,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006615,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006616,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006617,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006618,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006619,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006620,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006621,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006622,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006623,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006624,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006625,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006626,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006627,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006628,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006629,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006630,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006631,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006632,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006633,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006634,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006635,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006636,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006637,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006638,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006639,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006640,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006641,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006642,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006643,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006644,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006645,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006646,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006647,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006648,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006649,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006650,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006651,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006652,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006653,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006654,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006655,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006656,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006657,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006658,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006659,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006660,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006661,SOURCE_SESSION_INTEGRATION_BLOCKER,
ICR-V9-S02-S04-0002,CPF_SC,CPF-SC-006662,SOURCE_SESSION_INTEGRATION_BLOCKER,
