entity_type,exact_id,classification,completion_evidence,protected_at
CPF_FR,CPF-FR-000131,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000131,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000132,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000132,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000133,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000133,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000134,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000134,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000135,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000135,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000136,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000136,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000137,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000137,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000138,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000138,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000139,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000139,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000140,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000140,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000141,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000141,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000142,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000142,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000143,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000143,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000144,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000144,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000145,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000145,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000146,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000146,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000147,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000147,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000148,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000148,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000149,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000149,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000150,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000150,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000151,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000151,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000152,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000152,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000153,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000153,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000154,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000154,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000155,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000155,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000156,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000156,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000157,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000157,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000158,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000158,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000159,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000159,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000160,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000160,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000161,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000161,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000162,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000162,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000163,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000163,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000164,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000164,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000165,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000165,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000166,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000166,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000167,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000167,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000168,DEVGPT_INTEGRATION_COMPLETED_EXTERNAL_RUNTIME_TRACKED,EVID:CPF_FR:CPF-FR-000168,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000169,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000169,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000170,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000170,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000171,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000171,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000172,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000172,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000173,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000173,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000174,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000174,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000175,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000175,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000176,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000176,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000177,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000177,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000178,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000178,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000179,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000179,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000180,DEVGPT_INTEGRATION_COMPLETED_EXTERNAL_RUNTIME_TRACKED,EVID:CPF_FR:CPF-FR-000180,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000181,DEVGPT_INTEGRATION_COMPLETED_EXTERNAL_RUNTIME_TRACKED,EVID:CPF_FR:CPF-FR-000181,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000182,DEVGPT_INTEGRATION_COMPLETED,EVID:CPF_FR:CPF-FR-000182,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000183,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000183,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000184,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000184,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000185,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000185,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000186,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000186,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000187,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000187,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000188,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000188,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000189,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000189,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000190,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000190,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000191,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000191,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000192,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000192,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000193,DEVGPT_INTEGRATION_COMPLETED_EXTERNAL_RUNTIME_TRACKED,EVID:CPF_FR:CPF-FR-000193,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000194,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000194,2026-08-06T05:14:50+09:00
CPF_FR,CPF-FR-000195,PROTECTED_COMPLETED,EVID:CPF_FR:CPF-FR-000195,2026-08-06T05:14:50+09:00
