path,action,baseline_sha256,final_sha256,source_identity,note
cpf-batch/control-plane/src/main/resources/application-stg.yml,ADD,,d13177919ea1485881bce1c98f5ffafdb5fc34c3d143cdcd028cd4e1e9ee82c9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-batch/scheduler/src/main/resources/application-local.yml,ADD,,6bac01695cece30d332b8537d9677e127753e97d2498a274f72bb1c16887f23b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-batch/scheduler/src/main/resources/application-stg.yml,ADD,,446f7cf60d66c13eb84cb076671b6e1620a489c5a876632c253395d606e2beb2,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-batch/worker/src/main/resources/application-local.yml,ADD,,8bbbcf4fed1bde05db3f656d43d6a706e3261b6372b11e2eaa5feaa6a57160c6,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-batch/worker/src/main/resources/application-stg.yml,ADD,,3c7c8dd27bec0eca1d7d07a7c437c55ff1aaa1a1d6d49492a94ab757d812f602,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-common/src/main/java/com/cpf/common/code/service/JdbcCpfCodeService.java,MODIFY,9fc51cf87a5f604e17c75128b1548f423084d9b8fcf0bccb1690a769fe0ab00f,84e62bcdb29ec1355611f95084c68010b119e402529173b75f1fa46332d9298b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,Common cache refresh 계약 충족: fail-closed refresh() 추가
cpf-docs/development/CROSS_PC_CODEX_HANDOVER_GUIDE.md,MODIFY,122fecf5a0b16a4c337087e7ad037ffe07d6f2da456d607cf9c35e9100d26b2f,83a5c46c31d319a377e23b96f0c78489a176b129dc8bf035d52c3338bfe6da2d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/development/GENERATOR_GUIDE.md,MODIFY,e7175edde40b2798148474d836099e62166182e46dbb474818002721a5c5f186,07d2ae6500eadce180f62d746fad3eebcfb641edac4addab139c37010fbbde3f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/CANONICAL_MIGRATION_MAP.csv,MODIFY,349bcf9482dea34041af0600243c6949aedec6e8e8aec185b1d8b06cdb1b9646,ed6b731c1462bcf468dd34e9f78b7566b34237a33e3bc2603ebd7ea5555aea67,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/CANONICAL_MIGRATION_SEMANTIC_LEDGER.csv,MODIFY,672407ce0f1857cc417bb79723e02041439d480d6b4bd6805b2d08b178c65b59,259f194647f74cffb0f632b183f1233d375bff2a59c1008b983d0eb03205f767,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/DELETE_MANIFEST.csv,MODIFY,6032c04aeafc31a7ff21a887d635b8b0d87d2221f71e9507167a32627489bef5,8149d55ad8ded4a5ce7fa79260fb519c8874920cb7ca9388995e33734a8deb51,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/HANDOVER.md,MODIFY,b43b07d9c42a720d0786491be0bf286e6f1541ce852f91e4a13f63a9f09a1e0f,96850b31744b6a15f4657b56089bff22f228c091135eadfecae9affe58af54f0,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/OPEN_ISSUES.md,MODIFY,7146c95c751f8bf1faba88189fe0a1f02bab8be606111dbf1a41469d7d612e4f,7aa8414faaa6eccb9dc7939254ce041a14a3c39ce2a237703af3a89ceebd999f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/PRODUCT_CONFORMANCE_REPORT.json,MODIFY,0cc5ee7f91ac258f4ef88efc3989514c6fb90c4482146a0a79a2ff23e86b253d,1c3d0396b9c53a17f7c69ee216f061d48bf8ee13b93fafba5cc40478aefeab49,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/SOURCE_IDENTITY.json,MODIFY,4c5c4227fd165f6b14a1ff9b8dbe1bdb8741af91e33a44f5e865c950d6fa1680,b27c3b4a3698576f8b7ba40e44068f2430f09d08ab00ebb7e49d3cd131891f08,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/contracts/contract-registry.json,MODIFY,089994b0e50b37c3c65fa7ba19e7dcf3a4dccda2a27842bb7ef6069497af8486,51ac9c293a4ddcd02aa180215113fd1ea41cca40d2aa8f43fae4e634fefa8b56,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/contracts/harness-strength-baseline.json,ADD,,2a0ca350af3bf7a01779148bfc11acdc6ab05054f194e830a0f0e648ca6ec70e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/contracts/source-surface-registry.json,MODIFY,01940c0e06208a51868694f67778a24eb8370901761d2b188749ec9d6a2ff191,61ab5eea1acc8474798af44536b9db8ff5c5af5f1d286d4f5a506fd4a3e5b5e3,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/AGENT_RUN_REGISTER.csv,MODIFY,dcf4423ff858ed663aeb3b8be2690f2f79304bdb4c658273200ed35cf93acf6f,45bace8ef5d3a891472d6af056f96fe06a179910be45f50f9aec212665eb2954,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CANONICAL_REQUIREMENT_TRACE.csv,MODIFY,cee95920c14f2a1bb56666671b9171acacd16fa19f3049fa2a15b9e5090d816d,e7a61fa1e766daaf608d09d81b693478819ca8e943d3a4d6fa1aefa48ecf684d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CONTROL_EXECUTION_LEDGER.csv,MODIFY,04e403f0699b873ab1e6fab0c265e7275012092b0625423235874f1068becb94,3a1bfae89a59e29c648189c5a606d4439970196d79e1b43f80d1f80865841442,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_DEVELOPMENT_HANDOVER.md,MODIFY,558f09e21267c8a0969cea833cec62fdfbf0767dd3a50e538d80a4ebd5370dec,fb8be1215b8e4153e11c022ce7428734fe03d2e72a8cb48dcccaa5027ce32db4,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_FINAL_DELIVERY_INDEX.md,MODIFY,ffb73171eed900a5fdb4bec088daa6194bf7c6a70365bc63c541c4c7826b70db,6a0f97bdd6cd6f1229fe6b70745e76530244c2d9136f2f52354b742b898ad25e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_FINAL_LOCAL_APPLY_RUNTIME_COMMANDS.md,MODIFY,b9a431190629f65a21ac1a75addde4e2c2d892e72aba2b194a45fc7e936e5ba8,eee9ee3bfa836a8d6582f1eb8c79bd531dc27b1e29c62e26f6aa6ec0f52f5365,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.csv,MODIFY,fe0bdf04ad5c302ed6bf9ff88e603ca3bc0a53aa4b8a927f218de23ae23ae3fb,c3c4b5de466a859ed91dbb5c2a71bc01502c52b11db35a3473f8ab44e8678f1f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_001_CPF-FR-000001__CPF-FR-001616.csv,MODIFY,2d1be4a02500e29cc4ab96020322435d77f6687360bb95a467bb45d1ecbec272,c1a15474ca11bcde6397c4047ea1c834a9508c2f9d56f65e0d9542886f0c3ffb,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_002_CPF-FR-001617__CPF-FR-003236.csv,MODIFY,94e053e4e57e1d8106f9c2402d86e6ea97a2a06b108351cadaf6663b954ae07f,567ce2d34e55a54a247bff58b9db8113d540f0a89cbbc982128daf0245b7c277,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_003_CPF-FR-003237__CPF-FR-004847.csv,MODIFY,bf6a7a3cf2cb90adb2ae531398f18a94ff3bb05fd5dbc2c315ba4749f70c99ad,7b1346940a3305d86a7511e26922361a98f94a1036666dae20d9dcb9cff6e892,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_004_CPF-FR-004848__CPF-FR-006465.csv,MODIFY,fb11bf76456df6cad1514c4402dd8963399512bf6a58423d315b39cb2653beb0,d1030c1e79941bd3448e7befd641d3539ade5022a154eeea947c1397c5ff8ba9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv,MODIFY,22f114f74258d369e4f22bdd07c4412ad50d99f579821c1d869812a8c443d37b,2293e97bbcc96e39429900e4aaf1c6d7f4280d4be8fa5cb07369037c7a53918f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_006_CPF-FR-008080__CPF-FR-009696.csv,MODIFY,34b837d2f4fe0b56adf11fb5df86c850045eb18476a07270cd4ec4c451a30969,461bcdfabc20782760906999a9aa7da1f44353274d3d7ec4827060bacbbc9095,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_007_CPF-FR-009697__CPF-FR-011306.csv,MODIFY,b6dc07d1b31a93e1940e31518070a70472eefbe975082a1bf2080e74b0a8cff2,4f0a6f3c9ce1012820034e21c464e2e1f4bcdc8f8271cf796c5d5ea44b0bac2b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_008_CPF-FR-011307__CPF-FR-013018.csv,MODIFY,61ca932345ee724059fb81ba967bccd51acbf03012266d9ae2c92991032334a6,2f07d1db0478fede365a90779301c11a084293fdc9f8621b7533f5413332e22e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_009_CPF-FR-013019__CPF-FR-014809.csv,MODIFY,c230b6e828f0eeaa7f43b343c86ae5c62bc84f706f7c7a76dac231d267a0917f,482c0e76450df7062dabf7c1a1d09ec60007164eb9339147d4e5d2cbb39c15c8,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_010_CPF-FR-014810__CPF-FR-016605.csv,MODIFY,14c51f516ac049717efca358bfec7a0737d7fe03483ba46635f35abca5e5dfbd,e3308af393b983ba0c5ae7629f77bc2902a2dc14f5dd9e6619555b0dbfb3ed38,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv,MODIFY,992a5156c99f9e598de4ae8945ced87ba9b81b1d57e44e94de8977c5d6c000d5,102a62e0c8451c7769bb3d1eac94173ce92c9468429b92e2f4fee0bbcf1afc19,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv,MODIFY,99ce15823a84b42c4e0f7112e60ef3773ebdb74155e2d035b67238f8d4721700,1a14259f61490b83a3add045d5ad6e95faa1e528331d8540027694b6343e1f20,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_015_CPF-FR-023552__CPF-FR-025019.csv,MODIFY,15bd501526d29030c57ea752c1a078cb301186350821b5a453c5af100b172b82,df1284ba5676e7e09da2ccf00c8725a4674183711a1281d3fef287c2ce9e088b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_016_CPF-FR-025020__CPF-FR-026493.csv,MODIFY,61e5163506a3885d92f7084e1ab0e2735543ab4c8a7e3d686463d91db7e7682c,a2c0113d1431738d57781dacbbc2a5cbc3aee4b0b004d45ab127f4729aa37996,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_017_CPF-FR-026494__CPF-FR-027972.csv,MODIFY,8e5777718f24f8ed19d046579df41e59fe7e8a9b5d84da153767be38f54783f2,1a4eadf38b8efffc84fc7978de23ff858b7e3f9c673cbbe0ebd4b5e0f052e01a,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_018_CPF-FR-027973__CPF-FR-029453.csv,MODIFY,9da0f26377a8bdc46e8bcf5f613f63939c9e39f1e5a4843b578ae5a9c560a305,dd5244bdaa34acfcf2053e51bcffd15d5aacbf845663db716cd3afb8723f6891,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CPF_REQUIREMENT_MASTER.parts/CPF_REQUIREMENT_MASTER_PART_019_CPF-FR-029454__CPF-FR-030589.csv,MODIFY,66147e67af1d568f4a2a2cf4bbaa2732f8ca7df5b98d61811686033fed6780b5,6708b70e109baa35022ccae8d057a306569b4ae0342ba203dfc0d491c439a5e1,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_CANONICAL_DETAILED_BRIDGE.csv,MODIFY,1b9e3161b5e6f1b47df85213810d2c8a2cddbb2e3ab9e6068d72382ece0bbf9b,14bc26a5c5b6e15fa1b44a1de92461f45f53480397ac35a5fa0c67721d0a5d35,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_DETAILED_REVIEW.md,MODIFY,6be8ba2ebfc8631c48000a97a86533717cd6ea274888b7c38f2f41ec11fd80c2,2b3539b03fa22929298fd70396b8617c8df660ef42d368b922ed4c32c4568dcc,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_DEVELOPMENT_STATUS.csv,MODIFY,291434981b8cf6cdc2228ebea7ac78081e980c841d760dc80b7e1945816cf7ab,79ab8ab8fa96cb4cce89f40b04a0c2f33a478307eb140058544872ad250ccfee,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_GARBAGE_DECISIONS.csv,MODIFY,14d40f7989a2aa29874fe3bdfdc7db312d931f418f8e7600f4525467e657e0fe,ca36b5f3effc71fb3bab0c1cd25fc3310953cc1bde4fb97d3a083826fd4464fc,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_WORK_ITEM_REGISTRY.csv,MODIFY,48608728949223a61adc07a3003cb11db0982efb6cbf9ce99207a0738e26e640,876f1d8e059f8a863c32f94c5faeef78848f7f97e5d5600d856eadb613846f9f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/CURRENT_WORK_REQUEST_AND_STATUS.md,MODIFY,4bf3b6cc4151c315a9c75b9fd75daf794eec346695add3292c60e89ebfacad65,229fa2fc49c2aff44e83a20e661cd1b306ccd0b85ab32258b9434106f268e922,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,MODIFY,6032c04aeafc31a7ff21a887d635b8b0d87d2221f71e9507167a32627489bef5,763b1ec62222f10ba5fa13c6586b2c87088fab1dbfccfb6d7aa3dc3dcae00fab,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/OPEN_ISSUES.md,MODIFY,568cf20e1aaa401f29e9e87f12f763b8eda7a08ccae1cfd07dccf8df614d4f42,52dd3a0bfa5b089f810e8f3c6386ed8dbdc6b0714b27531046d21618b3a65951,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/PACKAGE_MANIFEST.json,MODIFY,2ba250452eba0c2f1a5d496f054469ae758c795bcc67ca62693e0c1e29551327,5d1108862a2bdcfbf804213f6ca693d340548047176a96a97e6e9444548f95d2,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/REQUIREMENT_STATUS.csv,MODIFY,291434981b8cf6cdc2228ebea7ac78081e980c841d760dc80b7e1945816cf7ab,875346197627edbecaf3d43bc1006c7910650a86f4fe4db5545f13c3c3b1ac7d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/ROLE_EXECUTION_LEDGER.csv,MODIFY,ccc3055d5aaf97c0048572e283fd6b0e6a3b57022a700253e7a8dc0210abcf06,b5b35efb493dbf721ef97aa80f4aca0cd58c3b70ae21bdea04e56c29fa724e05,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/SOURCE_IDENTITY.json,MODIFY,4c5c4227fd165f6b14a1ff9b8dbe1bdb8741af91e33a44f5e865c950d6fa1680,b27c3b4a3698576f8b7ba40e44068f2430f09d08ab00ebb7e49d3cd131891f08,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/TEST_AND_EVIDENCE.md,MODIFY,210909e9d0d8eab69c5823ab3f87d1d22364da13658ca4ef0eb6b002aa48550b,57a246202b1b4a9019dd8b305e841f93a87c627c8b4224a867c4b811fa4d39ef,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/current/TEST_EXECUTION_LEDGER.csv,MODIFY,cede84faa84e0fd04d56cd495aa4f32f3c01307a112bd272d3c8013c368732ad,ab98fd49d7ad600989e4553a46b97f272c29baaecc51d265d06861b6b49634c7,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/AFFECTED_FINAL_REGRESSION.log,ADD,,a00d95dfbc084b6eb22229f4a5b545b4452162a59797c0faa121535a79212580,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/CURRENTIZE_SOURCE_IDENTITY.log,ADD,,5a9cd0cb9973cc5ea3b78629bfc69179b89b5c0eb0177f6a8760907fd7955c53,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/CURRENTIZE_SOURCE_IDENTITY_FINAL.log,ADD,,a070d1f2e89dcbc6cb957fb99729f374fd9242ecd7983dfddf57d73561d829f7,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVELOPMENT_HARNESS_FINAL_GATE.log,ADD,,5ff464dc8702b52c8bb51ad1bd233930ae9f34419d1b417fc2598fc623aa56e9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,ADD,,08b965828bacd92f9e78c4013b5453f5eb529ed48dc363b8c7da6f7eba999271,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_FULL_PYTEST.log,ADD,,621c4a6f606c534cce94a577f01f4d76bfa28ba053b2b21d747752c45eddc6c9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
