id,path,category,decision,reason,canonical_evidence,approved
GARB-0279,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/api/BackofficeApprovalStepType.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0280,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/api/BackofficeApprovalTargetType.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0281,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/controller/BackofficeApprovalPolicyController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0282,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/repository/BackofficeApprovalPolicyRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0283,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/service/BackofficeApprovalPolicyService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0284,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/spi/BackofficeApprovalDirectoryEntry.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0285,cpf-backoffice/src/main/java/com/cpf/backoffice/approval/spi/BackofficeApprovalDirectoryPort.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0286,cpf-backoffice/src/main/java/com/cpf/backoffice/audit/controller/BackofficeBusinessAuditController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0287,cpf-backoffice/src/main/java/com/cpf/backoffice/audit/service/BackofficeBusinessAuditService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0288,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/controller/BackofficeAuthController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0289,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeAuthorizationResult.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0290,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeCurrentOperatorResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0291,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeLoginHistoryResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0292,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeLogoutResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0293,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeOperatorResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0294,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficePasswordChangeResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0295,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeSessionResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0296,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/dto/BackofficeSessionRevokeResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0297,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/filter/BackofficeApiAuthFilter.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0298,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/permission/BackofficePermissionManifest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0299,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/repository/BackofficeAuthRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0300,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/service/BackofficeAuthService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0301,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/service/BackofficeBootstrapApprovalRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0302,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/service/BackofficeBootstrapRunner.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0303,cpf-backoffice/src/main/java/com/cpf/backoffice/auth/service/BackofficeLoginTransactionService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0304,cpf-backoffice/src/main/java/com/cpf/backoffice/backoffice/controller/BackofficeManagementController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0305,cpf-backoffice/src/main/java/com/cpf/backoffice/backoffice/controller/BackofficePageController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0306,cpf-backoffice/src/main/java/com/cpf/backoffice/backoffice/dto/BackofficeEmployeeRawContactResponse.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0307,cpf-backoffice/src/main/java/com/cpf/backoffice/backoffice/repository/BackofficeManagementRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0308,cpf-backoffice/src/main/java/com/cpf/backoffice/backoffice/service/BackofficeManagementService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0309,cpf-backoffice/src/main/java/com/cpf/backoffice/common/base/BackofficeBaseController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0310,cpf-backoffice/src/main/java/com/cpf/backoffice/common/base/BackofficeBaseRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0311,cpf-backoffice/src/main/java/com/cpf/backoffice/common/base/BackofficeBaseService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0312,cpf-backoffice/src/main/java/com/cpf/backoffice/common/management/BackofficeCommonManagementAuditSink.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0313,cpf-backoffice/src/main/java/com/cpf/backoffice/common/management/BackofficeCommonManagementController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0314,cpf-backoffice/src/main/java/com/cpf/backoffice/common/management/BackofficeCommonManagementService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0315,cpf-backoffice/src/main/java/com/cpf/backoffice/common/model/BackofficeAdminAccountStatus.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0316,cpf-backoffice/src/main/java/com/cpf/backoffice/common/model/BackofficeEmploymentStatus.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0317,cpf-backoffice/src/main/java/com/cpf/backoffice/commoncatalog/BackofficeCommonCatalogController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0318,cpf-backoffice/src/main/java/com/cpf/backoffice/config/BackofficeDataSourceConfig.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0319,cpf-backoffice/src/main/java/com/cpf/backoffice/config/BackofficeOpenApiContractConfig.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0320,cpf-backoffice/src/main/java/com/cpf/backoffice/config/BackofficeOpenApiErrorContractConfiguration.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0321,cpf-backoffice/src/main/java/com/cpf/backoffice/directory/controller/BackofficeDirectoryController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0322,cpf-backoffice/src/main/java/com/cpf/backoffice/directory/repository/BackofficeDirectoryRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0323,cpf-backoffice/src/main/java/com/cpf/backoffice/directory/service/BackofficeDirectoryService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0324,cpf-backoffice/src/main/java/com/cpf/backoffice/operation/controller/BackofficeOperationController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0325,cpf-backoffice/src/main/java/com/cpf/backoffice/operation/repository/BackofficeOperationRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0326,cpf-backoffice/src/main/java/com/cpf/backoffice/operation/service/BackofficeOperationService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0327,cpf-backoffice/src/main/java/com/cpf/backoffice/sample/sequence/BackofficeSequenceSampleService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0328,cpf-backoffice/src/main/java/com/cpf/backoffice/support/controller/BackofficeSupportController.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0329,cpf-backoffice/src/main/java/com/cpf/backoffice/support/repository/BackofficeSupportRepository.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0330,cpf-backoffice/src/main/java/com/cpf/backoffice/support/service/BackofficeSupportService.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0331,cpf-backoffice/src/main/resources/application-backoffice-dev.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0332,cpf-backoffice/src/main/resources/application-backoffice-local.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0333,cpf-backoffice/src/main/resources/application-backoffice-prod.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0334,cpf-backoffice/src/main/resources/application-backoffice-stg.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0335,cpf-backoffice/src/main/resources/application-backoffice.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0336,cpf-backoffice/src/main/resources/application.yml,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0337,cpf-backoffice/src/test/java/com/cpf/backoffice/BackofficeApplicationConfigurationTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0338,cpf-backoffice/src/test/java/com/cpf/backoffice/approval/api/BackofficeApprovalDecisionEvaluatorTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0339,cpf-backoffice/src/test/java/com/cpf/backoffice/approval/service/BackofficeApprovalPolicyServiceIdempotencyTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0340,cpf-backoffice/src/test/java/com/cpf/backoffice/approval/service/BackofficeApprovalPolicyServiceListTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0341,cpf-backoffice/src/test/java/com/cpf/backoffice/auth/filter/BackofficeApiAuthFilterTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
GARB-0342,cpf-backoffice/src/test/java/com/cpf/backoffice/auth/permission/BackofficePermissionManifestTest.java,HISTORICAL_DELETE_EVIDENCE,DELETE,Backoffice Generated-Domain-style migration: stale pre-online duplicate superseded by cpf-backoffice/online Feature-First source.,cpf-docs/governance/development-harness/current/DELETE_MANIFEST.csv,true
