scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id
CPF-SC-031538,CPF-FR-021218,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021218] mbw_refresh_token / VENDOR 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_refresh_token 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_refresh_token의 3 Vendor가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031538,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031539,CPF-FR-021219,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021219] mbw_refresh_token / TEST 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_refresh_token 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_refresh_token의 Test가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031539,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031540,CPF-FR-021220,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021220] mbw_refresh_token / EVIDENCE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_refresh_token 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_refresh_token의 Evidence가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031540,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031541,CPF-FR-021222,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021222] mbw_menu / SCHEMA 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Column 계약가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031541,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031542,CPF-FR-021223,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021223] mbw_menu / KEYS 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 키·제약가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031542,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031543,CPF-FR-021224,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021224] mbw_menu / INDEX 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Index가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031543,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031544,CPF-FR-021225,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021225] mbw_menu / LIFECYCLE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Lifecycle가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031544,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031545,CPF-FR-021226,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021226] mbw_menu / QUERY 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Query가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031545,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031546,CPF-FR-021227,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021227] mbw_menu / REPOSITORY 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Repository가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031546,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031547,CPF-FR-021228,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021228] mbw_menu / API_PROJECTION 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 API Projection가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031547,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031548,CPF-FR-021229,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021229] mbw_menu / UI_CLASS 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 UI 분류가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031548,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031549,CPF-FR-021230,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021230] mbw_menu / CONCURRENCY 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 동시성가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031549,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031550,CPF-FR-021231,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021231] mbw_menu / AUDIT 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Audit가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031550,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031551,CPF-FR-021232,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021232] mbw_menu / RETENTION 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Retention가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031551,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031552,CPF-FR-021233,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021233] mbw_menu / BACKUP 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Backup·Restore가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031552,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031553,CPF-FR-021234,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021234] mbw_menu / VENDOR 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 3 Vendor가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031553,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031554,CPF-FR-021235,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P1,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021235] mbw_menu / TEST 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Test가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031554,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031555,CPF-FR-021236,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021236] mbw_menu / EVIDENCE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_menu 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_menu의 Evidence가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031555,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031556,CPF-FR-021238,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021238] mbw_role / SCHEMA 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_role 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_role의 Column 계약가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031556,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
CPF-SC-031557,CPF-FR-021239,BZA-BUSINESS/BZA-ORG/BZA-APPROVAL,P0,BZA_DB,DIRECT_VERIFICATION,[CPF-FR-021239] mbw_role / KEYS 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",DB_UI_PARITY::bza_role 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,bza_role의 키·제약가 3 Vendor·API·UI·Audit에 일치하고 실제 Runtime Query가 성공해야 한다.,"DDL만 존재, Java literal SQL, Vendor 1개만 구현, UI/API Projection 누락, Evidence 없음",Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00031557,P04-MBW-DB-DB-UI-PARITY,P03,CPF-GATE-04
