exact_id,requirement_id,source_path,architecture_decision,development_status,verification_status,overall_status,qa_status,basis_sha,developer_basis_sha,consumer_path,test_path,qa_comment
EDU-DEV-11,EDU-DEV-11,cpf-reference/src/main/java/com/cpf/reference/online/security/authorization/EduDev11Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/security/authorization/EduDev11ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/authorization/EduDev11FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/authorization/EduDev11IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/authorization/EduDev11RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/authorization/EduDev11UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-12,EDU-DEV-12,cpf-reference/src/main/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuremanagement/EduDev12UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-13,EDU-DEV-13,cpf-reference/src/main/java/com/cpf/reference/online/notification/export/EduDev13Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_OUTBOX,cpf-reference/src/test/java/com/cpf/reference/online/notification/export/EduDev13ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/export/EduDev13FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/export/EduDev13IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/export/EduDev13RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/export/EduDev13UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-14,EDU-DEV-14,cpf-reference/src/main/java/com/cpf/reference/online/database/migration/EduDev14Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference/src/main/scripts/edu/invoke-reference-edu.ps1,cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-15,EDU-DEV-15,cpf-reference/src/main/java/com/cpf/reference/online/resilience/recovery/EduDev15Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/resilience/recovery/EduDev15ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/resilience/recovery/EduDev15FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/resilience/recovery/EduDev15IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/resilience/recovery/EduDev15RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/resilience/recovery/EduDev15UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-16,EDU-DEV-16,cpf-reference/src/main/java/com/cpf/reference/online/query/cursor/EduDev16Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/query/cursor/EduDev16ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/cursor/EduDev16FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/cursor/EduDev16IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/cursor/EduDev16RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/cursor/EduDev16UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-17,EDU-DEV-17,cpf-reference/src/main/java/com/cpf/reference/online/file/bulkimport/EduDev17Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-18,EDU-DEV-18,cpf-reference/src/main/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/lifecycle/softdelete/EduDev18UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-19,EDU-DEV-19,cpf-reference/src/main/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/reference/effectiveperiod/EduDev19UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-20,EDU-DEV-20,cpf-reference/src/main/java/com/cpf/reference/online/workflow/statemachine/EduDev20Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/workflow/statemachine/EduDev20ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/statemachine/EduDev20FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/statemachine/EduDev20IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/statemachine/EduDev20RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/statemachine/EduDev20UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-21,EDU-DEV-21,cpf-reference/src/main/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_OUTBOX,cpf-reference/src/test/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/transactionaloutbox/EduDev21UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-22,EDU-DEV-22,cpf-reference/src/main/java/com/cpf/reference/online/workflow/saga/EduDev22Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_OUTBOX,cpf-reference/src/test/java/com/cpf/reference/online/workflow/saga/EduDev22ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/saga/EduDev22FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/saga/EduDev22IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/saga/EduDev22RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/workflow/saga/EduDev22UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-23,EDU-DEV-23,cpf-reference/src/main/java/com/cpf/reference/online/contract/validation/EduDev23Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-24,EDU-DEV-24,cpf-reference/src/main/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/asyncoperation/lifecycle/EduDev24UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-25,EDU-DEV-25,cpf-reference/src/main/java/com/cpf/reference/online/counterparty/webhook/EduDev25Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,/external/25,cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-26,EDU-DEV-26,cpf-reference/src/main/java/com/cpf/reference/online/file/sftp/EduDev26Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference EDU file store,cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-27,EDU-DEV-27,cpf-reference/src/main/java/com/cpf/reference/online/counterparty/soap/EduDev27Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,/external/27,cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-28,EDU-DEV-28,cpf-reference/src/main/java/com/cpf/reference/online/file/multipart/EduDev28Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference EDU file store,cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-29,EDU-DEV-29,cpf-reference/src/main/java/com/cpf/reference/online/file/quarantine/EduDev29Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference EDU file store,cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-30,EDU-DEV-30,cpf-reference/src/main/java/com/cpf/reference/online/file/objectstorage/EduDev30Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference EDU file store,cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-31,EDU-DEV-31,cpf-reference/src/main/java/com/cpf/reference/online/notification/multichannel/EduDev31Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_OUTBOX,cpf-reference/src/test/java/com/cpf/reference/online/notification/multichannel/EduDev31ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/multichannel/EduDev31FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/multichannel/EduDev31IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/multichannel/EduDev31RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/notification/multichannel/EduDev31UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
