path,change_type,category,sha256_before,sha256_after,bytes_before,bytes_after,source_identity
cpf-batch/agent/src/main/resources/application-prod.yml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,241433e70daf7a37341dc042aaaa38cb0d51a7ecce37e6282f2df76cbb97ba17,d06d082a6bd08234e23710d1c8e1fd16889e113f4ffccb2d0abafec4dab5dd63,356,509,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/agent/src/main/resources/application-test.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,c6a8970455027106ba6c3c56110eb5d65dcf85864c9793c1c54dfc9f364bf1c6,0,217,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/agent/src/main/resources/logback-spring.xml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,9e162f8bbfdaa51a165f288846b7b920b1d1ac422b4cc0a47f63608e0c65d1a4,79619879438b8316ecc0d4afbc0f9b7e9e901004595c081ff45bbf84697ee250,1462,1652,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/api/src/main/java/com/cpf/batch/api/BatchCanonicalDigest.java,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,73bb4d0feb2aa365d6e95681d33c8cd197c5f8cb5a01e27787c2aa6b75311c6d,c0a513034b0334c73b0b2846ad7b49ff98f4deccdbfeb2f7ce1d094cce8700d9,10764,10745,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/bin/run.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,da82c337ecfc9f4e27bfe05f9a3c56d74a8966b8733e18a42077b74f75f94f8b,0,3045,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/bin/run.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,c532b7b45a9a286eba274210674ebdf3582b0d54329e9a15b1332691d41ebd4d,0,2462,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/bin/stop.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,e58b089854b83e39ec559dc10d750e63b40e7ad5f4abb55aa16c3964aad98d00,0,1341,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/bin/stop.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,5eebb1e1787c6ce16521ed2672ce5b5a774939cdc62183a6f3cb90a8359f4ba2,0,1018,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/src/main/resources/application-dev.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,7494a222ec836907a2985c0804f138c97661f84e375123b806c6862a08d1c130,0,233,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/src/main/resources/application-prod.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,9c9b9217d4a9e5d9d35ecf160172fd517de832992a5feb586ae36ee0f28f86a2,0,179,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/src/main/resources/application-test.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,f0ac296dbbcb7d886a257d08dbb378ebbacf4c286d83b783241ca6e57067d422,0,234,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/center-cut/src/main/resources/logback-spring.xml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,9e162f8bbfdaa51a165f288846b7b920b1d1ac422b4cc0a47f63608e0c65d1a4,79619879438b8316ecc0d4afbc0f9b7e9e901004595c081ff45bbf84697ee250,1462,1652,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/bin/run.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,2fef089733220dea064bb23aa1fcd82152384fce82499ab175bbe058bdd87fbb,0,3046,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/bin/run.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,4b3324f1239a42f95b5a8a7219bd0d4193c6fb73ce014e2a7c2e5635dac01df7,0,2460,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/bin/stop.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,d65d757ac85ae52ee6b169d6727a6b1351fb932cf446877f3383d24f323d6fd5,0,1327,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/bin/stop.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,ea0de23ed8f847f03ce7d0d58471d6e4a6c319ce16b8fa2b55cda463f11d01bd,0,1004,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/src/main/resources/application-dev.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,4350466c81f296e68fbf9bf9e26ccca87116809d32fdf50a4743118e1cdebca4,0,142,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/src/main/resources/application-prod.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,0a48c937cfabd0e9c6d315ed526ef783f9a608bded4a38a028450add8c248913,0,107,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/src/main/resources/application-test.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,9e26102dc3b023009d138f63984bdc0d407216811e31f2f9024ca64c1cd9fe70,0,143,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/control-plane/src/main/resources/logback-spring.xml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,9e162f8bbfdaa51a165f288846b7b920b1d1ac422b4cc0a47f63608e0c65d1a4,79619879438b8316ecc0d4afbc0f9b7e9e901004595c081ff45bbf84697ee250,1462,1652,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/runtime/src/main/java/com/cpf/batch/execution/CpfAnnotatedBatchStepHandler.java,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,2c46080186f60ddcb5f972290223984be7a4ee88d72ecf2b2267cf49129e7a5b,0f0325947614189052e2b1ead2934c59d8afdaa7e045885f78a9a041504ac456,6225,6221,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/bin/run.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,8b0e29c58e86901c80797f09bf824be9a67bb38e21c2fa8daf1a71fcc7d81bb4,0,2998,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/bin/run.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,e33474d1cbdbfdb3b15e39b174c3959ffd9e04eeb65eab0e2dc176a115a75397,0,2416,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/bin/stop.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,515d712592ee96096d441e339e4ca9320f9fc1b7e35ca9436d16dcc126eea5a1,0,1299,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/bin/stop.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,c6fe8ef3a1e4e1456317d4d1def4fea90a8ef35ef269fa5c50f623e44c619558,0,976,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/src/main/resources/application-dev.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,1eb61d90e9475c5dc01fa3987a7895bceb5edc5beaff4ba1f0215350ed68b506,0,224,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/src/main/resources/application-prod.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,8ec4d01deaa47a92708c574ae495129535d6930c970cc68060dd088bf474d53a,0,171,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/src/main/resources/application-test.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,e3c6d2d28a55c02492d8e3859a4987d6b1301335f33c263608576616672339c8,0,225,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/scheduler/src/main/resources/logback-spring.xml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,9e162f8bbfdaa51a165f288846b7b920b1d1ac422b4cc0a47f63608e0c65d1a4,79619879438b8316ecc0d4afbc0f9b7e9e901004595c081ff45bbf84697ee250,1462,1652,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/bin/run.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,c3d709a384ffb8043840adcb5ea00632a0a692cb9c1c27d691a6f75d9bce606e,0,2962,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/bin/run.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,78e5490afb01f4d0222d59809c77e5bebc37ce98687fe22124ad19cee76e8559,0,2383,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/bin/stop.ps1,ADD,BATCH_RUNTIME_PROFILE_SHELL,,ed1a63991d4836eb5960030adabfcaf57758a54d95d2e96075ba92f16a2a3541,0,1278,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/bin/stop.sh,ADD,BATCH_RUNTIME_PROFILE_SHELL,,5c35349d9884f6b756f31bf5f9af5001db91daa02ac0d85adf9899b94ea48fba,0,955,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchOutboundHttpPolicy.java,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,eabb5a45bb31999870ee2ab9ea94f49358b9ceb6359ace0621e9609106d9a83c,8e20433be4d98a2630262cf6136e708f821d62f06399bcf0d5e32f62d7182f00,7898,7873,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/src/main/resources/application-dev.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,7fa94156c823f19316eeb5dac51b16ea020c6b32613a75848f34f2eafa7699b1,0,218,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/src/main/resources/application-prod.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,dd1a566af66db39a7e4d67c7427b14554093e75f0d986b04a93b8dc7a6e6338f,0,168,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/src/main/resources/application-test.yml,ADD,BATCH_RUNTIME_PROFILE_SHELL,,f6a58e19e74d2cb5ca9db4acbb8bfdd2ae90de3ecaa80d1ea3f99818949a4839,0,219,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-batch/worker/src/main/resources/logback-spring.xml,MODIFY,BATCH_RUNTIME_PROFILE_SHELL,9e162f8bbfdaa51a165f288846b7b920b1d1ac422b4cc0a47f63608e0c65d1a4,79619879438b8316ecc0d4afbc0f9b7e9e901004595c081ff45bbf84697ee250,1462,1652,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/governance/CPF_FINAL_TARGET_REQUIREMENTS.md,MODIFY,CURRENT_DOC_EVIDENCE,9f1bef478f59c053f27c74bcdfe720ea2f079c4c695acd733a484b319cd479cc,db7c0b518e0a7d4aaeff79ba1026bd686049d9a0b22ab5f0f869fdd644e555fb,139084,135932,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CODEX_MID_REVIEW_INSTRUCTION.md,ADD,CURRENT_DOC_EVIDENCE,,404d6100ee38ecc7dbfe3ef8adbb0fe8c8ce05055b8a1ae2bf9a2376c1c2365e,0,11355,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CPF_CANONICAL_DEVELOPMENT_CLOSURE_INVENTORY.csv,MODIFY,CURRENT_DOC_EVIDENCE,99274635442d1910cb80bf0516c749a35204f80eb86cd3ea0fbcb55e5c3724e4,cf54c5c0fa99124fde9df30237cb51ebd7ddf4e504249a648d661e84904756d2,25639,108234,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CPF_CURRENT_WORK_REQUEST.md,MODIFY,CURRENT_DOC_EVIDENCE,3d3a2126d2b8c288f890cd945333578f39784755b630f0345d4621cac479515e,5531e4f1e323bad7a209c70f470a98e589f2b2e750c02416986b75a9a6328c42,6501,7150,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CPF_DEVELOPMENT_HANDOVER.md,MODIFY,CURRENT_DOC_EVIDENCE,d75c615ce706593a0a00bfd8d49ab4234b2a8ff7d65ccd32642e8b90b53da63d,a6af88fa3076fb3e52d33583f0e3fc536c3953b5674209bbc896d55702fbd77c,6212,2001,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CPF_DEVELOPMENT_QA_CLOSURE.csv,MODIFY,CURRENT_DOC_EVIDENCE,85f0306693f8d7ca063670ca5e8f5a4d82ae5b903615592ffa5dc77c8144f80d,baa21f639048a356ce98fd5af1242494aa8150f61107f44676ec7f948bb88f43,48226,48171,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/CPF_REQUIRED_FULL_RUNTIME_REQUEST.md,ADD,CURRENT_DOC_EVIDENCE,,53dcb2c35171cc396d777ccab40a52aa6b2b1f63a9ae1110c89253d4b5f16472,0,2418,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/DELETE_MANIFEST.csv,MODIFY,CURRENT_DOC_EVIDENCE,76ee01a98706c94f7b9ce9af5e7454a847e5b91422c2758315aa9811afb2173f,735494ecbe1050067eb38104789864fb324d141c3eab03f53c9f07ef1f6227d1,139541,144379,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/OPEN_ISSUES.md,MODIFY,CURRENT_DOC_EVIDENCE,230c9e01ba0191af4558f80b0d2e504f0eb2c26a0d7adca547fa10310f87b965,c8016f857fcc7a15821436a9b7cec35d4063ac1556d5da439421b61f2427d870,1469,1626,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/QA_REWORK_REQUEST.md,MODIFY,CURRENT_DOC_EVIDENCE,9dd9ff4ddafa091931c5e6e2eddc519277ec31e457cdae2fceee55c5bd2a0b11,5d2567fed07c0d2de7ca159c5d942d9aa6c33f9005d10dc144a404c0595bc76e,1289,1482,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/REQUIREMENT_STATUS.csv,ADD,CURRENT_DOC_EVIDENCE,,1f35b1f53dce5ee81462b495d3692c8a3244c11c2d5f74c1931f3a48707f189c,0,24037,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-docs/work/current/TEST_AND_EVIDENCE.md,MODIFY,CURRENT_DOC_EVIDENCE,f252487bbf87c0e1fc39aaabea29ad41f9d19a0dbfc54482c2aaee7ca4e93a67,798f637767c8519d5b9d2cfc98021806f2fe279cea92450ded66cf7c6280ea3b,4123,5353,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/base/runtime/src/main/java/com/cpf/foundation/attribute/CpfAttributes.java,MODIFY,STARTER_SOURCE,8c17f3175fd4c01029f92c6648aef3c3cc3408be0bdd7e4fdc2a90a10e5e15b5,42bd1ceb5bbed5b523d149685c5df36378fc5442af25dccd3f6b435506fa0116,1237,1349,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/base/runtime/src/main/java/com/cpf/starter/runtime/CpfRuntimeCapabilityInventory.java,MODIFY,STARTER_SOURCE,cc1a8df936dda7b3f419da7ed4f9a2da9bd4a2d9ec9204e5a89ffd83c2e3dd76,084e43e9fd71d86d311e8c9d503d4c1eb309dab371ce31815b2e85adc8f2ddc3,7079,7067,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/data/persistence/jpa/src/main/java/com/cpf/data/persistence/jpa/CpfJpaSpecificationFactory.java,MODIFY,STARTER_SOURCE,a8d2c0b3b2fbf04b7e4395c2d20f96f1f071d6883b39f4d0e82d02b4b2b749b5,acb9db97202930bc1615c9e948e59726b0c4c1a8438ca928b97d247cb7564ac7,3520,3550,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/file/sftp/src/test/java/com/cpf/file/common/filetransfer/CpfFileExchangeGatewayTest.java,MODIFY,STARTER_SOURCE,65c0e1bee6c1a0b04878c6adcc2bc08bd946a9634f660d8d6369f8fda4f810f1,5f8c6ed9b5388dea6709c82126fcc2b85954fe69514f29e7e7f89546bb4b35be,2636,2635,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/integration/fixed-length/src/main/java/com/cpf/integration/fixedlength/api/CpfFixedLengthLayoutRegistry.java,MODIFY,STARTER_SOURCE,d0428d6b08047c994f184ddad548cf3fdf5f3af3561f8dc33822d776f18881bd,910397a52dfee6979be11fd15032edc2340feb6c6ec4e1f12fd3900ed740c412,10056,10061,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/integration/http/src/main/java/com/cpf/integration/http/internal/domaincall/CpfConfiguredDomainBindingResolver.java,MODIFY,STARTER_SOURCE,4f12d3c8034c1b55c53b6a154572602e85f83e21a2f05607bb3eea48a3b3f3ed,53993a516ead05405aa0152abd128424b7e017f3f707c8591d80c4fcc86a5287,1328,1313,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/ibm-mq/src/test/java/com/cpf/messaging/ibmmq/CpfIbmMqBrokerClientTest.java,MODIFY,STARTER_SOURCE,e68722068216254e24695fff75ba3ff9981416a8dbb3cfe5678c12ca2cd7a571,afee4e4cd8178667aa9296542b40efe360ab33aca09d68456fca62c9aeedfbe1,7583,7624,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/jms/src/main/java/com/cpf/messaging/jms/JmsCpfBrokerBridgeAdapter.java,MODIFY,STARTER_SOURCE,ee6835d6633293c4bcbd323514dc8aa0a48ef89d89436ae2b3584fc0a46f6d4f,a46c5c40910ef0bd88729ecd781202d09e8a675a7af6292cc6fc515f55747488,13379,13386,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/jms/src/test/java/com/cpf/messaging/jms/CpfJmsBrokerClientTest.java,MODIFY,STARTER_SOURCE,353dabb3542e4149c87ecb8c401cf2d51e413e8f66156c4b3c85ccffda2e71d3,953153113657377f2722eddcff94cb3d88b12d6baf341d9b0ad3c78351a079cf,7914,7955,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/kafka/src/main/java/com/cpf/messaging/kafka/KafkaCpfBrokerBridgeAdapter.java,MODIFY,STARTER_SOURCE,91e3fa1566833a828f943345561519353e014ffb44c2a61dee044239698e4836,2b1e14d5a2bac0271526a2e0b55861fac90f17388e91b889769f12c89dc672df,9691,9698,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/kafka/src/test/java/com/cpf/messaging/kafka/KafkaCpfBrokerClientTest.java,MODIFY,STARTER_SOURCE,388259c7d0d885694b0508c891f2a88d342da314317aa35c1910602d7fce6db5,37a227e06082d260df1ac89d67955d71e75007cc4c276e52143b4c9923d9f5cb,7212,7816,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/rabbitmq/src/main/java/com/cpf/messaging/rabbitmq/RabbitCpfBrokerBridgeAdapter.java,MODIFY,STARTER_SOURCE,860fd86e33026fa4d7d91850927d569e036505e24e2ab3139dcdbf5b0840214c,507829894bd2a19a93411c4e7369bd1614b30743c09da98dd416cf8b9fbf1398,12959,12966,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/messaging/reliability/jdbc/src/main/java/com/cpf/messaging/reliability/api/jdbc/internal/CpfBrokerBridgeAdapter.java,MODIFY,STARTER_SOURCE,c3ca98d8b752afe4bfa12ebde77ab0ca066d5ff09943eb9d6eea21139e0f6feb,a5d35a761144b4a38b97a2e1af1641adb2882f94948e65af2f928a0e16d3cba1,6436,6443,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/health/src/main/java/com/cpf/platform/operations/health/CpfRuntimeHealthRegistryMemory.java,MODIFY,STARTER_SOURCE,9e92771ec86e37399736b69e6d57d6714bae2cf7a007c0aa3353787af28b666a,9bd4292cb312d962ba946f37bedb942c3bf9cda005aac78819a79b2828695860,1411,1413,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/platform/operations/observability/internal/logging/DynamicTransactionLogLevelService.java,MODIFY,LOGGING,db411982bd8424aa915ea952c0b7080ab5eabf3ef2022ba2b2904a3030bb1f33,d1ab39763038c67d35f543ada69305667b6849eac25973e32fb8317a0c95ef0e,6200,6208,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/platform/operations/observability/internal/logging/LoggingAspect.java,MODIFY,LOGGING,c3390e19e5895418c9f73375fdb1697c48ec1a386ffdfea969c50bd1f7135009,2fbfd4ff1a524dddbcda199741791be0595ee9aeac9b0d468322de60530400fd,57190,57240,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/platform/operations/observability/internal/logging/TransactionContext.java,MODIFY,LOGGING,be9ef194b80671d72a09533e56efa62c41db9d8d41f6c1012876b9b32fc9cd16,a54f901876749873339b0a2263e06a6ba05e23403c190c8a096266c18bd7dd1f,21389,23539,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/platform/operations/observability/internal/logging/fallback/TransactionLogFallbackStore.java,MODIFY,LOGGING,4db07a3d0b444b15c3d012e8e24d7f844c6afb604d6e35bcca6df23dc18c96e6,b03f9c21e4842ef64346c3debb78e4cedcaf0df359ec0d4b3435b36e11e6ffb4,30372,30373,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/platform/operations/observability/internal/logging/file/CpfFileLogWriter.java,MODIFY,LOGGING,242ea44c3e39fffa2d0489bad54ac9bc197b62eec21de5ad3600a43e4afed63d,eaee6dbec0ad6252acbdf1e6dc1346de57a1f0bb2ede48c6ed1b7243723302e8,58216,59210,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/LocalCpfRemoteLogArtifactAdapter.java,MODIFY,LOGGING,49dc5b69b4c856ef30b4ad66bc6690bf0765b02aba067f28bf6f90c0385de63a,581bde2cda7be84a0ffedd8c704a3f84ff025920e4c5b5a6b3ea71c0d5d9fc42,35307,35312,79264c2975bd0b8504a0e2f8ec375070c08699ebcb512e26323d90d7e39490fb
