source_path,classification,replacement_path,requirement_id,delete_status,protected_check
cpf-core/src/main/java/com/cpf/core/common/execution/CpfExecutionCatalogScanner.java,MOVE_PROVIDER,cpf-starters/foundation/base/src/main/java/com/cpf/core/common/execution/CpfExecutionCatalogScanner.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/logging/TransactionIdGenerator.java,MOVE_CAPABILITY,cpf-starters/foundation/base/src/main/java/com/cpf/core/common/logging/TransactionIdGenerator.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/transaction/CpfTransactionMetaRepository.java,MOVE_PROVIDER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/transaction/CpfTransactionMetaRepository.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/transaction/CpfTransactionMetaScanner.java,MOVE_PROVIDER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/transaction/CpfTransactionMetaScanner.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/transaction/DefaultCpfTransactionMetaOperations.java,MOVE_CAPABILITY,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/transaction/DefaultCpfTransactionMetaOperations.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/database/CpfSqlResourceResolver.java,MOVE_PROVIDER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfSqlResourceResolver.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/database/CpfVendorResourceRoot.java,MOVE_PROVIDER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfVendorResourceRoot.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/database/CpfVendorSqlCatalog.java,MOVE_PROVIDER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfVendorSqlCatalog.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfTransactionMetaAutoConfiguration.java,MOVE_STARTER,cpf-starters/data/persistence-jdbc/src/main/java/com/cpf/core/config/CpfTransactionMetaAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfPublicBoundaryAutoConfiguration.java,MOVE_STARTER,cpf-starters/foundation/base/src/main/java/com/cpf/core/config/CpfPublicBoundaryAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfStateRuntimeAutoConfiguration.java,MOVE_STARTER,cpf-starters/foundation/base/src/main/java/com/cpf/core/config/CpfStateRuntimeAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/state/DefaultCpfStateOperations.java,MOVE_CAPABILITY,cpf-starters/foundation/base/src/main/java/com/cpf/core/service/state/DefaultCpfStateOperations.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/saga/CpfSagaEngine.java,MOVE_CAPABILITY,cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/saga/CpfSagaEngine.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/saga/CpfSagaManualRecoveryService.java,MOVE_CAPABILITY,cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/saga/CpfSagaManualRecoveryService.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/saga/JdbcCpfSagaStateStore.java,MOVE_CAPABILITY,cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/saga/JdbcCpfSagaStateStore.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfSagaAutoConfiguration.java,MOVE_STARTER,cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/config/CpfSagaAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/feature/CpfFeatureFlagConfiguration.java,MOVE_CAPABILITY,cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/core/service/feature/CpfFeatureFlagConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/feature/CpfPropertyFeatureFlagProvider.java,MOVE_CAPABILITY,cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/core/service/feature/CpfPropertyFeatureFlagProvider.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfLogPolicyVersionAutoConfiguration.java,MOVE_STARTER,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/config/CpfLogPolicyVersionAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfLoggingRuntimeAutoConfiguration.java,MOVE_STARTER,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/config/CpfLoggingRuntimeAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfMaskingPolicyAutoConfiguration.java,MOVE_STARTER,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/config/CpfMaskingPolicyAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfRemoteLogAutoConfiguration.java,MOVE_STARTER,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/config/CpfRemoteLogAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/internal/logging/InMemoryCpfLogPolicyVersionStore.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/internal/logging/InMemoryCpfLogPolicyVersionStore.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/internal/observability/DefaultCpfTelemetry.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/internal/telemetry/DefaultCpfTelemetry.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/internal/security/InMemoryCpfMaskingPolicyStore.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/internal/security/InMemoryCpfMaskingPolicyStore.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/internal/security/InMemoryCpfSensitiveDataAccessStore.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/internal/security/InMemoryCpfSensitiveDataAccessStore.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/logging/DefaultCpfLogPolicyVersionManager.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/service/logging/DefaultCpfLogPolicyVersionManager.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/observability/CpfTelemetryAspect.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/service/observability/CpfTelemetryAspect.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/observability/CpfOpenTelemetryAdapter.java,MOVE_PROVIDER,cpf-starters/platform-operations/otlp/src/main/java/com/cpf/starter/observability/otlp/CpfOtlpTelemetryAdapter.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/observability/CpfTelemetryConfiguration.java,MOVE_PROVIDER,cpf-starters/platform-operations/otlp/src/main/java/com/cpf/starter/observability/otlp/CpfOtlpTelemetryAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/remotelog/DefaultCpfRemoteLogBundleJobManager.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/service/remotelog/DefaultCpfRemoteLogBundleJobManager.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/security/DefaultCpfMaskingPolicyManager.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/service/security/DefaultCpfMaskingPolicyManager.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/security/DefaultCpfSensitiveDataAccessManager.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/core/service/security/DefaultCpfSensitiveDataAccessManager.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/filter/CpfAuthenticatedSystemIdentityFilter.java,MOVE_STARTER,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/common/filter/CpfAuthenticatedSystemIdentityFilter.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/filter/TransactionContextFilter.java,MOVE_STARTER,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/common/filter/TransactionContextFilter.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/web/CpfResponseHeaderAdvice.java,MOVE_STARTER,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/common/web/CpfResponseHeaderAdvice.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/web/TransactionHeaderValidationInterceptor.java,MOVE_STARTER,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/common/web/TransactionHeaderValidationInterceptor.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/common/web/TransactionWebMvcConfig.java,MOVE_CAPABILITY,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/common/web/TransactionWebMvcConfig.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/config/CpfExceptionAutoConfiguration.java,MOVE_STARTER,cpf-starters/profiles/web-api/src/main/java/com/cpf/core/config/CpfExceptionAutoConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/reliability/CpfControlledFaultInjector.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/fault/CpfControlledFaultInjector.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/reliability/CpfFaultInjectionAspect.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/fault/CpfFaultInjectionAspect.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/reliability/CpfFaultInjectionConfiguration.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/fault/CpfFaultInjectionConfiguration.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/reliability/CpfInjectedFaultException.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/fault/CpfInjectedFaultException.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/reliability/CpfNoopFaultInjector.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/fault/CpfNoopFaultInjector.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/internal/locking/InMemoryCpfLockStore.java,MOVE_TESTKIT,cpf-testkit/src/main/java/com/cpf/testkit/lock/InMemoryCpfLockStore.java,NXT-ARCH-002,PENDING_USER_APPROVAL,PASS
cpf-core/src/main/java/com/cpf/core/service/observability/CpfNoopTelemetry.java,MOVE_CAPABILITY,cpf-starters/platform-operations/observability/src/main/java/com/cpf/starter/platform/operations/observability/internal/telemetry/CpfNoopTelemetry.java,NXT-OWN-001,PENDING_USER_APPROVAL,PASS
