path,status,reason,protected
cpf-docs/work/current/CPF_FINAL_COMMERCIAL_READINESS_REVIEW.md,READY_TO_DELETE,단계성/세션성 상태 내용은 REVIEW_INDEX·REQUIREMENT_STATUS·OPEN_ISSUES·TEST_AND_EVIDENCE·Codex current scope에 병합되어 중복 문서를 제거,N
cpf-docs/work/current/CPF_FINAL_QA_20_50_MATRIX.csv,READY_TO_DELETE,단계성/세션성 상태 내용은 REVIEW_INDEX·REQUIREMENT_STATUS·OPEN_ISSUES·TEST_AND_EVIDENCE·Codex current scope에 병합되어 중복 문서를 제거,N
cpf-docs/work/current/CPF_HARDENING_40_STATUS.csv,READY_TO_DELETE,단계성/세션성 상태 내용은 REVIEW_INDEX·REQUIREMENT_STATUS·OPEN_ISSUES·TEST_AND_EVIDENCE·Codex current scope에 병합되어 중복 문서를 제거,N
cpf-docs/work/current/CPF_QA_B3_REMEDIATION_STATUS.md,READY_TO_DELETE,단계성/세션성 상태 내용은 REVIEW_INDEX·REQUIREMENT_STATUS·OPEN_ISSUES·TEST_AND_EVIDENCE·Codex current scope에 병합되어 중복 문서를 제거,N
cpf-docs/work/evidence/CPF_APPROVAL_STATE_MACHINE.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_BATCH_UNKNOWN_RECONCILIATION.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_BUSINESS_FRAMEWORK_CROSSCUT_REVIEW.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_CACHE_DURABLE_LIFECYCLE.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_CHECKPOINT_GATE_SWEEP.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_OPERATOR_TRUST_BOUNDARY.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/CPF_SPRING_MAPPING_UNIQUENESS.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/NXT2_REDIS_001.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/NXT3_ANNOTATION_001.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/NXT_FINAL_ALL.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/NXT_FINAL_ALL.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/final-commercial-qa/VERIFY_ALL_RESULT.json,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/gpt-final-20260815/FINAL_CORE_GATES.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/gpt-final-20260815/FINAL_DB_UNITTEST.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/gpt-final-20260815/FINAL_GRADLE_HELP.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/gpt-final-20260815/FINAL_TESTING_TOOLS.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/evidence/gpt-final-20260815/FINAL_WINDOWS_PATH.log,READY_TO_DELETE,현행 Evidence를 cpf-docs/work/evidence/current/ 안정 경로로 통합하여 과거/중복 evidence artifact를 제거,N
cpf-docs/work/runbooks/DB_RESET_CLEAN_INSTALL_RUNBOOK.md,READY_TO_DELETE,현재 DB/운영 가이드로 대체되고 active Consumer가 없는 stale runbook을 제거,N
cpf-external/batch/build.gradle,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/com/customer/external/batch/ExternalBatchApplication.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/domaincall/DefaultMemberDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/domaincall/ExternalDomainPingOperation.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/domaincall/MemberDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/job/SampleBatchJob.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/com/customer/external/batch/service/SampleBatchService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/main/java/external/batch/ExternalBatchApplication.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/domaincall/DefaultMemberDomainClient.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/domaincall/ExternalDomainPingOperation.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/domaincall/MemberDomainClient.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/job/SampleBatchJob.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/java/external/batch/service/SampleBatchService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/META-INF/cpf/generated-domain.properties,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application-dev.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application-local.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application-prod.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application-stg.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application-test.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/main/resources/application.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/batch/src/test/java/com/customer/external/batch/job/SampleBatchJobContractTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/batch/src/test/java/external/batch/job/SampleBatchJobContractTest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/build.gradle,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/com/customer/external/domain/audit/DomainAuditLogger.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/base/ExternalBaseRepository.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/base/ExternalBaseService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/mapper/SampleTransactionMapper.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/CreateSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/DeleteSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/SampleIdempotencyRecord.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/SampleItem.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/SamplePage.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/SampleSearchRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/SampleSlice.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/model/UpdateSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/policy/SampleTransactionPolicy.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/com/customer/external/domain/repository/SampleTransactionRepository.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/main/java/external/domain/audit/DomainAuditLogger.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/base/ExternalBaseRepository.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/base/ExternalBaseService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/mapper/SampleTransactionMapper.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/CreateSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/DeleteSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/SampleIdempotencyRecord.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/SampleItem.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/SamplePage.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/SampleSearchRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/SampleSlice.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/model/UpdateSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/policy/SampleTransactionPolicy.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/main/java/external/domain/repository/SampleTransactionRepository.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/domain/src/test/java/com/customer/external/domain/policy/SampleTransactionPolicyTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/domain/src/test/java/external/domain/policy/SampleTransactionPolicyTest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-external/online/src/main/java/com/customer/external/online/ExternalOnlineApplication.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/base/ExternalBaseController.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/controller/SampleTransactionController.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/domaincall/DefaultMemberDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/domaincall/ExternalDomainPingOperation.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/domaincall/MemberDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/main/java/com/customer/external/online/service/SampleTransactionService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-external/online/src/test/java/com/customer/external/online/controller/SampleTransactionControllerContractTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/build.gradle,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
