path,classification,forbidden_imports
cpf-core/src/main/java/com/cpf/core/api/batch/CpfCenterCutOperationsExtension.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/batch/CpfCenterCutOperationsPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerBridgeHandler.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerBridgeMessage.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerBridgePort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerBridgeResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerConsumerControl.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerConsumerControlPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResultProbe.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerUnknownResultPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheHealth.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheInvalidationEvent.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheInvalidationPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheKey.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheLoader.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheMetricsSnapshot.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheOptions.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCachePort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfCacheValue.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfDistributedLockPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/cache/CpfLockToken.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/centercut/CpfCenterCutResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/centercut/CpfCenterCutStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/centercut/CpfCenterCutSummary.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/centercut/CpfCenterCutTarget.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/config/CpfConfigCatalog.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/config/CpfConfigDescriptor.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/config/CpfConfigMutability.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/config/CpfConfigPolicy.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/CpfDataRow.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/encryption/CpfEncryptedField.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/encryption/CpfFieldClassification.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/encryption/CpfFieldEncryptionOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/quality/CpfDataQualityDecision.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/quality/CpfDataQualityOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/data/quality/CpfDataQualityRule.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfDataAccessIntent.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfDatabaseVendor.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfDataOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfDataSources.java,MOVE_PROVIDER,
cpf-core/src/main/java/com/cpf/core/api/database/CpfJdbcOperations.java,MOVE_PROVIDER,
cpf-core/src/main/java/com/cpf/core/api/database/CpfSqlResources.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfVendorSqlCatalog.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfVendorSqlCatalogProvider.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/database/CpfVendorSqlCatalogs.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfBusinessException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfDynamicErrorCode.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfErrorCode.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfErrorDefinition.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfExternalServiceException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfMessageFormatter.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfMessageResolver.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfNotFoundException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfPersistenceException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfPersistenceFailureType.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfResolvedMessage.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfResolvedResponse.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfResponseCodeResolver.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfSystemException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/CpfValidationException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/DefaultCpfMessageResolver.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/error/DefaultCpfResponseCodeResolver.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfBatchJob.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfExecutionCatalogPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfExecutionDefinition.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfExecutionType.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfOnlineTransaction.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfSharedApi.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/execution/CpfStandardExecutionId.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagContext.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlags.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagValue.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfCredentialReference.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileEndpoint.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileExchangeHistoryRecord.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileExchangeOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileRequest.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileTransferClient.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfFileTransferProtocol.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/filetransfer/CpfRemoteCommandPlan.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthAlignment.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthDtoMapper.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthError.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthField.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthFieldSpec.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthFieldType.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthGroupSpec.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthLayout.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthLayoutRegistry.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthLogDecoder.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthLogView.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthParser.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthParseResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthTransforms.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthWriter.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/fixedlength/CpfFixedLengthWriteResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayAuditEvent.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayAuditPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayAuthenticationPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayAuthorizationPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlHeaders.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlNoncePort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSecurityAuditPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSigner.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayEntryPolicyPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayHealthStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayLedgerPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayLoadBalancePolicy.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayPrincipal.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayProtocol.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRateLimitCounterPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRateLimitPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRegistryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRoute.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRouteProvider.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayTargetSelectionPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/header/CpfHeaderNames.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfDependencyHealth.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfDrainControl.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfDrainState.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfHealthProbe.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfHealthSnapshotProvider.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfHealthStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfRuntimeHealth.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/health/CpfRuntimeHealthRegistry.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/http/CpfHttpClient.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/http/CpfHttpPath.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/http/CpfTypeRef.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/http/CpfWebhookSignaturePort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/lineage/CpfLineageRecord.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/lineage/CpfLineageRecorder.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/locking/CpfLockingExecutionGuard.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/locking/CpfLockManager.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/locking/CpfLockRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfAsyncFileLogWriterOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfAsyncLogWriterOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfDynamicLogLevelCommandOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfDynamicLogLevelOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfDynamicLogLevelRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfFileLogRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfLogLevel.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfLogPaths.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfLogPolicyCacheRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfLogRecoveryOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfLogRecoveryRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfServerIdentity.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfTraceRecoveryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfTransactionContext.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/CpfTransactionTimelineQueryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/DynamicLogLevelAuditRecord.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/DynamicLogLevelRequest.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/DynamicLogLevelRule.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/DynamicLogLevelRuntimeSnapshot.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/DynamicLogLevelVersionConflictException.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogCaptureGuard.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyResolver.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionApproval.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionAuditEvent.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionReconcileCommand.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionRollbackCommand.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionSnapshot.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfLogPolicyVersionUpdateCommand.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/CpfPayloadProtectionPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/LogCaptureMode.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/LogPolicyDecision.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/logging/policy/LogPolicyTargetType.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationOperations.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationReceipt.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/observability/CpfTelemetry.java,MOVE_PROVIDER,
cpf-core/src/main/java/com/cpf/core/api/observability/CpfTraceContext.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfCursor.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfCursorCodec.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfCursorPage.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfHmacCursorCodec.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfPage.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfPageRequest.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfSlice.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfSort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfSortDirection.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/page/CpfSortPolicy.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/parameter/CpfParameterReferenceCatalogPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/parameter/CpfParameterSchema.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfBulkRepositoryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfCrudRepositoryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfFilterCriterion.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfFilterOperator.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfLockingRepositoryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfLockMode.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfPersistenceContext.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfPersistencePolicy.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfSearchRepositoryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/persistence/CpfSearchSpec.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/product/CpfCapability.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/product/CpfCapabilityLicenseProvider.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfEventSchemaCompatibility.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfEventSchemaCompatibilityResult.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfEventSchemaDescriptor.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfEventSchemaFormat.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfEventSchemaRegistry.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfFaultInjector.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfReconciliationRuntimeStatus.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfReliabilityOperationsPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfSelfHealingActionPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfSelfHealingEventSink.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/reliability/CpfSelfHealingPolicy.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogArtifact.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogArtifactPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogArtifactSearch.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogBundle.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogBundleJob.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogBundleJobPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogDownloadGrant.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogNode.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogNodeClientPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogNodeRegistryPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogPreview.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/remotelog/CpfRemoteLogServiceCredentialPort.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResilienceCallContext.java,KEEP_CORE,
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResilienceDeadline.java,KEEP_CORE,
