execution_order,requirement_id,phase_id,phase_name,work_package_id,priority,owner_module,requirement_group,capability,feature,function_type,predecessor_phase_ids,prerequisite_requirement_ids,blocking_phase_gate_id,parallel_execution_rule,change_freeze_rule,development_status,verification_status
07-00015144,CPF-FR-015144,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Partition,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015145,CPF-FR-015145,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Partition,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015147,CPF-FR-015147,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Partition,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015149,CPF-FR-015149,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015150,CPF-FR-015150,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015151,CPF-FR-015151,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015152,CPF-FR-015152,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015153,CPF-FR-015153,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015155,CPF-FR-015155,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Partition,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015157,CPF-FR-015157,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015158,CPF-FR-015158,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015159,CPF-FR-015159,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015160,CPF-FR-015160,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015161,CPF-FR-015161,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015163,CPF-FR-015163,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Remote Chunk,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015165,CPF-FR-015165,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015166,CPF-FR-015166,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015167,CPF-FR-015167,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015168,CPF-FR-015168,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015169,CPF-FR-015169,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015171,CPF-FR-015171,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Repository,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015173,CPF-FR-015173,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015174,CPF-FR-015174,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015175,CPF-FR-015175,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015176,CPF-FR-015176,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015177,CPF-FR-015177,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015179,CPF-FR-015179,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Explorer,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015181,CPF-FR-015181,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015182,CPF-FR-015182,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015183,CPF-FR-015183,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015184,CPF-FR-015184,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015185,CPF-FR-015185,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015187,CPF-FR-015187,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Job Operator,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015189,CPF-FR-015189,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015190,CPF-FR-015190,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015191,CPF-FR-015191,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015192,CPF-FR-015192,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,SECURITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015193,CPF-FR-015193,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,OPERATIONS,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015195,CPF-FR-015195,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SPRING-BATCH,P0,cpf-batch,BATCH,Spring Batch,Process Kill Recovery,COMPATIBILITY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015197,CPF-FR-015197,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SCHEDULER-AGENT-WORKER,P0,cpf-batch,BATCH,Scheduler/Agent/Worker,Schedule Definition,CONTRACT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015198,CPF-FR-015198,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SCHEDULER-AGENT-WORKER,P0,cpf-batch,BATCH,Scheduler/Agent/Worker,Schedule Definition,IMPLEMENTATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00015199,CPF-FR-015199,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-BATCH-SCHEDULER-AGENT-WORKER,P0,cpf-batch,BATCH,Scheduler/Agent/Worker,Schedule Definition,STATE_DATA,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
