requirement_id,priority,owner,development_status,verification_status,verification_method,required_evidence
QA38-GROUP-009,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-GROUP-010,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-GROUP-011,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-GROUP-012,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-GROUP-013,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-GROUP-014,P0,Starter Architecture/Generator,완료,미검증,fresh generated domain+dependency report+negative combinations,resolved manifest/POM/JAR/test hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-001,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-002,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-003,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-004,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-005,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-006,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-007,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-008,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-009,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-010,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-012,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-013,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-015,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-016,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-018,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-019,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-020,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-022,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-023,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-024,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-025,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-026,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-027,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-028,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-030,P0,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-004,P0,Codex/QA,완료,미검증,QA38 구조/SQL/중복 Gate + JDK Harness 구현 완료; Java25/실 Provider/DB lifecycle은 Codex Stage에서 실행,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-011,P1,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-014,P1,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-017,P1,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-021,P1,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-STARTER-029,P1,Core/Common/Starter Owners,완료,미검증,dependency/API/consumer/fresh fixture/runtime,POM/JAR/API diff·consumer test·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-001,P0,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-003,P0,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-008,P0,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-009,P0,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-010,P0,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-001,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-002,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-003,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-004,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-005,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-006,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-007,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-008,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-009,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-010,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-MSG-011,P0,Messaging/Starter/DB Platform,완료,미검증,contract+simulator+actual broker/fault,broker config/log/ledger/metric/audit/hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-001,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-002,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-003,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-004,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-005,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-006,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-007,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-008,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-009,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-010,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-011,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-TCP-012,P0,Integration/Starter,완료,미검증,codec corpus+TCP simulator+actual endpoint/fault,packet/session/ledger/metric/audit; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
