entity_type,exact_id,previous_status,previous_completion_evidence,reopen_reason,affected_change,affected_consumer,required_rework,required_regression,reopened_at,final_status
CPF_SC,CPF-SC-018123,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018123,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018125,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018125,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018126,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018126,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018127,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018127,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018128,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018128,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018129,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018129,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018131,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018131,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018162,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018162,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018163,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018163,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018164,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018164,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018178,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018178,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018179,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018179,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018180,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018180,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018181,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018181,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018182,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018182,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018183,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018183,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018185,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018185,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018186,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018186,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018187,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018187,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018188,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018188,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018189,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018189,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018191,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018191,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018282,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018282,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018283,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018283,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018284,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018284,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018298,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018298,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018299,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018299,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018300,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018300,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018301,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018301,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018302,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018302,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018303,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018303,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018305,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018305,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018306,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018306,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018307,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018307,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018308,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018308,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018309,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018309,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018311,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018311,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018522,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018522,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018523,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018523,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018524,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018524,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018538,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018538,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018539,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018539,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018540,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018540,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018541,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018541,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018542,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018542,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018543,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018543,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018545,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018545,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018546,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018546,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018547,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018547,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018548,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018548,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018549,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018549,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018551,미완료|재확인 필요,EVID:CPF_SC:CPF-SC-018551,S01-S06 integration request/runtime shared blocker,final integration bundles,사용자·운영자·Service,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018559,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018559,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018560,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018560,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018561,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018561,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018562,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018562,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018563,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018563,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018564,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018564,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018565,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018565,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018566,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018566,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018567,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018567,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018568,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018568,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018569,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018569,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018570,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018570,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018571,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018571,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018572,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018572,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018573,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018573,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018574,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018574,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018575,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018575,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018576,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018576,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018577,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018577,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018578,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018578,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018579,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018579,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018580,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018580,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018581,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018581,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018582,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018582,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018583,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018583,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018584,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018584,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018585,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018585,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018586,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018586,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018587,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018587,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018588,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018588,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018589,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018589,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018590,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018590,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018591,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018591,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018592,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018592,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018593,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018593,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018594,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018594,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018595,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018595,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018596,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018596,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018597,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018597,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018598,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018598,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018599,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018599,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_SC,CPF-SC-018600,재확인 필요|재확인 필요,EVID:CPF_SC:CPF-SC-018600,S01-S06 integration request/runtime shared blocker,final integration bundles,"ADM metric dashboard, alert/SLO services, platform operators",source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
