entity_type,exact_id,previous_status,previous_completion_evidence,reopen_reason,affected_change,affected_consumer,required_rework,required_regression,reopened_at,final_status
CPF_FR,CPF-FR-000180,완료|미검증,EVID:CPF_FR:CPF-FR-000180,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000181,완료|미검증,EVID:CPF_FR:CPF-FR-000181,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000182,완료|미검증,EVID:CPF_FR:CPF-FR-000182,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000193,완료|미검증,EVID:CPF_FR:CPF-FR-000193,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000210,완료|미검증,EVID:CPF_FR:CPF-FR-000210,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000234,미완료|완료,EVID:CPF_FR:CPF-FR-000234,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000235,미완료|완료,EVID:CPF_FR:CPF-FR-000235,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000238,완료|미검증,EVID:CPF_FR:CPF-FR-000238,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000239,완료|미검증,EVID:CPF_FR:CPF-FR-000239,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000240,완료|미검증,EVID:CPF_FR:CPF-FR-000240,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000241,완료|미검증,EVID:CPF_FR:CPF-FR-000241,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000242,완료|미검증,EVID:CPF_FR:CPF-FR-000242,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000243,완료|미검증,EVID:CPF_FR:CPF-FR-000243,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 CPF Module·고객 확장 개발자,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000254,완료|미검증,EVID:CPF_FR:CPF-FR-000254,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000299,완료|미검증,EVID:CPF_FR:CPF-FR-000299,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000300,완료|미검증,EVID:CPF_FR:CPF-FR-000300,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000301,완료|미검증,EVID:CPF_FR:CPF-FR-000301,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000302,완료|미검증,EVID:CPF_FR:CPF-FR-000302,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000303,완료|미검증,EVID:CPF_FR:CPF-FR-000303,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000304,완료|미검증,EVID:CPF_FR:CPF-FR-000304,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000314,완료|미검증,EVID:CPF_FR:CPF-FR-000314,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000315,완료|미검증,EVID:CPF_FR:CPF-FR-000315,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000332,완료|미검증,EVID:CPF_FR:CPF-FR-000332,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000345,미완료|완료,EVID:CPF_FR:CPF-FR-000345,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000360,완료|미검증,EVID:CPF_FR:CPF-FR-000360,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000361,완료|미검증,EVID:CPF_FR:CPF-FR-000361,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000362,완료|미검증,EVID:CPF_FR:CPF-FR-000362,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000363,완료|미검증,EVID:CPF_FR:CPF-FR-000363,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000364,완료|미검증,EVID:CPF_FR:CPF-FR-000364,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000365,완료|미검증,EVID:CPF_FR:CPF-FR-000365,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000375,완료|미검증,EVID:CPF_FR:CPF-FR-000375,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000376,완료|미검증,EVID:CPF_FR:CPF-FR-000376,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000393,완료|미검증,EVID:CPF_FR:CPF-FR-000393,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000394,미완료|미검증,EVID:CPF_FR:CPF-FR-000394,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000395,미완료|미검증,EVID:CPF_FR:CPF-FR-000395,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000396,미완료|미검증,EVID:CPF_FR:CPF-FR-000396,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000398,미완료|미검증,EVID:CPF_FR:CPF-FR-000398,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000399,미완료|미검증,EVID:CPF_FR:CPF-FR-000399,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000400,미완료|미검증,EVID:CPF_FR:CPF-FR-000400,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000421,완료|미검증,EVID:CPF_FR:CPF-FR-000421,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000422,완료|미검증,EVID:CPF_FR:CPF-FR-000422,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000423,완료|미검증,EVID:CPF_FR:CPF-FR-000423,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000424,완료|미검증,EVID:CPF_FR:CPF-FR-000424,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000425,완료|미검증,EVID:CPF_FR:CPF-FR-000425,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000426,완료|미검증,EVID:CPF_FR:CPF-FR-000426,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000437,완료|미검증,EVID:CPF_FR:CPF-FR-000437,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000471,완료|미검증,EVID:CPF_FR:CPF-FR-000471,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000482,완료|미검증,EVID:CPF_FR:CPF-FR-000482,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000483,완료|미검증,EVID:CPF_FR:CPF-FR-000483,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000484,완료|미검증,EVID:CPF_FR:CPF-FR-000484,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000485,완료|미검증,EVID:CPF_FR:CPF-FR-000485,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000486,완료|미검증,EVID:CPF_FR:CPF-FR-000486,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-000487,완료|미검증,EVID:CPF_FR:CPF-FR-000487,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001123,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001123,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001124,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001124,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001125,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001125,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001139,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001139,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001140,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001140,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001141,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001141,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001142,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001142,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001143,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001143,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001144,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001144,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001146,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001146,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001147,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001147,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001148,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001148,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001149,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001149,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001150,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001150,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001152,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001152,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001184,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001184,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001185,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001185,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001186,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001186,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001200,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001200,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001201,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001201,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001202,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001202,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
CPF_FR,CPF-FR-001203,미완료|재확인 필요,EVID:CPF_FR:CPF-FR-001203,S01-S06 integration request/runtime shared blocker,final integration bundles,모든 Product Module·Generated Domain,source/consumer/request closure,direct or equivalent verification,2026-08-06T05:14:50+09:00,완료
