path,reason,source_baseline
cpf-docs/guides/11_데이터_DB_마이그레이션가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/11_데이터_DB_마이그레이션가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/12_메시징_외부연계가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/12_메시징_외부연계가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/13_보안_권한_감사가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/13_보안_권한_감사가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/14_CLI_도구_검증가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/14_CLI_도구_검증가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/15_Education_예제찾기가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/15_Education_예제찾기가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/16_장애대응_Reconcile가이드.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/16_장애대응_Reconcile가이드.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/90_BZA매뉴얼.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/90_BZA매뉴얼.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/91_Gateway매뉴얼.docx,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/91_Gateway매뉴얼.pdf,REPLACED_MANUAL,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-adm-integration.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-adm-roles.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-batch-journey.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-bza-journey.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-capability-map.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-development-journey.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-gateway-journey.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-customer-platform-operations.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/guides/png/cpf-guide-map.png,REPLACED_GUIDE_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-architecture-overview-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-architecture-overview-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-architecture-overview-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-architecture-overview-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-capability-map-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-capability-map-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-capability-map-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-capability-map-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-class-golden-path-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-class-golden-path-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-class-golden-path-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-class-golden-path-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-cross-platform-cli-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-cross-platform-cli-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-cross-platform-cli-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-cross-platform-cli-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-data-architecture-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-data-architecture-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-data-architecture-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-data-architecture-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-domain-journey-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-domain-journey-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-domain-journey-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-domain-journey-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-execution-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-execution-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-execution-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-execution-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-guide-map-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-guide-map-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-guide-map-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-guide-map-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-hero-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-hero-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-hero-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-hero-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-lifecycle-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-lifecycle-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-lifecycle-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-lifecycle-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-operations-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-operations-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-operations-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-operations-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-orchestration-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-orchestration-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-orchestration-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-orchestration-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-starter-architecture-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-starter-architecture-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-starter-architecture-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-starter-architecture-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-topology-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-topology-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-topology-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-topology-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-value-pillars-desktop.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-value-pillars-desktop.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-value-pillars-mobile.png,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
cpf-docs/assets/readme/cpf-value-pillars-mobile.svg,REPLACED_README_ASSET,CPF_FULL_SOURCE_FOR_NEXT_QA(3).zip
