path,sha256,bytes
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResultProbe.java,616b70b327242b6e31c36ae238677c8f591bfd7374ace152d9e022f4812b949f,753
cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerUnknownResultPort.java,3f39de8e57e76578fe069c610ed119a393865b6ce031182b6eda2443c89d5a25,343
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagContext.java,72dc4efb262e62be0d229cfae6b9855d88831e2dc4f13fb3be38beca7594e35b,2450
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagOperations.java,cf59033e206a2aeecf226d276e6a1de802d985f1a69592707708e98253182a0c,956
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagResult.java,7715d181bccfcad9d73ba56b1e0c58bf1170840e36503116846826f129863066,1246
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlagValue.java,82d8158b0399ddca77aa56df1a850c78ee57d5da8543530283d8354cec99400f,998
cpf-core/src/main/java/com/cpf/core/api/featureflag/CpfFeatureFlags.java,3af8932936706bfae83a5efcd01c5a18047cfe8c11603bf3f5ac86f6e478b692,2566
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationOperations.java,1b749ff2e08f7686756977c18fcc9474f5812279ce94c946154a29a77ab1be3e,484
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java,15af5dfe899c1f9b48d7a79040f96ebe0e8b15d032faec0ec7ab6ff491ca73a2,1146
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationReceipt.java,2cd9f6500428742d1bf4271e581ff4688917a5a9fb0a4951e688f24882b86daf,1137
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java,acda4e7b090e0ad2d13bb9ee8d85bf50acda925613bfb0a8678603238444b4f8,1130
cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java,470f28272b4c4ea8d5dc22d43467c730b49540b4a75678c0456482aa0998e7e8,1859
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResilienceCallContext.java,50513884e7cc16ab8cc89cb11a04b17d12c585b7b0b08d4583cad5fb31845613,971
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResilienceExecutor.java,602a930463a3addd0d995ad4a2c27163f93096fd0f170c62287a0c6fea0f7a92,397
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResilienceOutcome.java,88280a2377f15e10dec67854ee4110eacb9ac0b755fc4b7914e39458fcbb251d,1063
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResiliencePolicy.java,7494a1161640fe918074cdd4870191737fd543ee8e6104b6a281171b3b1e23fa,1953
cpf-core/src/main/java/com/cpf/core/api/resilience/CpfResiliencePolicyOperations.java,0bafd6197084c2091ecb1c9ab5666d98f8110df63b6db42dee131a7d55d4466b,590
cpf-core/src/main/java/com/cpf/core/config/CpfPublicBoundaryAutoConfiguration.java,8d7ec3fb620d68b9ff0bd1f2556a739cd5742230919f23b16821e37d34d300fc,2594
cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java,c602c9bfe991bbc3a60f46124d7908e3933a4124c643a47641c4f5028226f3f9,1813
cpf-core/src/main/java/com/cpf/core/spi/broker/CpfBrokerProvider.java,a9861d39a9031ea789f0b3341b3e5ec8b6b13917a66044fde82191a6ef10e08b,317
cpf-core/src/main/java/com/cpf/core/spi/broker/CpfBrokerResultReconciler.java,01cfbab5672d2df9f437aa6a71ee3e413bb4c1e22e8add85a4051bea0cda9f7b,338
cpf-core/src/main/java/com/cpf/core/spi/featureflag/CpfFeatureFlagAuditSink.java,91f2565cace548161e640d4fd18328ca7902de05e15ec42e238b9379956b8fb2,374
cpf-core/src/main/java/com/cpf/core/spi/featureflag/CpfFeatureFlagProvider.java,05c0420109017049e5aa17a8699fea253f15788de107074b0b1c3e29ae99b675,484
cpf-core/src/main/java/com/cpf/core/spi/featureflag/CpfFeatureFlagStateStore.java,5103afaca0342a5605c50d5e64795f5f705aa044fe092f6bbdbfb46330071c63,1058
cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java,22ab17cbd039622debc430465e551c2739af83f0dc369b9692a7334a17aeaff1,570
cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationReconciler.java,f91b0a46ddba94cd30018e95998c60c6fb797aa618042f95f6448796d259332b,394
cpf-core/src/main/java/com/cpf/core/spi/resilience/CpfResilienceAuditSink.java,5cabafa06f7d34ef6ca09dbac6d2073436625a36615d03618da097ad60d2021f,378
cpf-core/src/main/java/com/cpf/core/spi/resilience/CpfResilienceFailureClassifier.java,13256b5709a772942dfe942f86d20366038f9717bcbc1cba066f9d6c705470c7,304
cpf-core/src/main/java/com/cpf/core/spi/resilience/CpfResiliencePolicyStore.java,688d80197e37c9dfbb56eac6f1f1f82648417c1e219df9272b61097ceae59221,665
cpf-docs/evidence/qa39/README.md,1af3150ab5737f0ae5529a49bf05d2752c2eccf26795c4288373193f030a8f5d,512
cpf-docs/evidence/qa39/apply/CPF_QA39_SYNTHETIC_APPLY.sanitized.json,4d30ef290b4fd040fd7f180442836919c9a15122672cb800a913c6fa30008e28,798
cpf-docs/evidence/qa39/environment/CPF_QA39_ENVIRONMENT_BLOCKERS.sanitized.json,9acda731a34720820119c95c02a9c37097f1db01f363cd2a52ffaa7fba800e29,1160
cpf-docs/evidence/qa39/static/CPF_QA39_FINAL_NAMING_GATE_REPAIR.sanitized.json,76ae70d3e100498eecdbd4037666a36aa2343ab68b02bcb15b23cfd43516d6d3,1503
cpf-docs/evidence/qa39/static/CPF_QA39_STATIC_VALIDATION.sanitized.json,ca3c93ba69824480dcdb3a6eb1ae204f4d0876315b3479168ef392309a0acb53,3447
cpf-docs/work/CPF_QA_FINAL_CORRECTIVE_REQUIREMENT_MATRIX.csv,17e0bf73d6608601fb752010c346143ca89fa05e0b48bbff90e8656dab659d21,4208
cpf-docs/work/CPF_QA_FINAL_DELETE_WORK_ITEMS.csv,765b4a15b1c6e737b2219783d10a9fdbefd4e78cb97f80b37ec949fc014060fd,268518
cpf-docs/work/CPF_QA_FINAL_MOVE_MAP.csv,3dbf648b702de7e017bf7586bceeb06bcdda4a3faa6f1ba001ca3639e07f469e,6447
cpf-docs/work/CPF_QA_FINAL_MOVE_MAP.json,f7a39f9bbe478700a9a938a22f17a5d0b876f06195a11b505cfaa3590f078b76,11410
cpf-docs/work/OPEN_ISSUES.md,05765be2f89a10ee2cf7683079f97c2ee117fc155ba4a3e0c2efb3dd197e49f8,818
cpf-docs/work/TEST_AND_EVIDENCE.md,d3272bb8d75b75f34eeb8ec3db682a24a30e0a2a0ad8d6a60e624621d6ddd3c4,2564
cpf-docs/work/codex/CPF_QA39_FINAL_CODEX_VALIDATION_REQUEST.md,fe6546faa807fc54ca98d204f89266cc14ad4fe049394a5d368831307fbf5bc6,2845
cpf-docs/work/codex/REVIEW_INDEX.md,4812f9af2eba0356b348250ef9b52e81c2d8f70ab5058fe56493d939ef37344e,104
cpf-docs/work/continuity/CPF_QA39_CONTINUITY.md,6909ec9e061218363994896431acb8a35a655ca78cc9352d9e46da69e39066a3,1547
cpf-docs/work/current/CPF_QA39_COMPLETION_REPORT.md,33d7754d92b30e13872de5eeeba873cc3703da9fd7b2cd54217f74969ba918df,523
cpf-docs/work/current/CPF_QA39_FINAL_ROOT_OVERLAY_DELIVERY.md,3ae4257c95b20be68a205e9964e9e1ac755a6356fd050fe1ebc8b5500d10b745,1205
cpf-docs/work/current/CPF_QA39_INTEGRATED_DEVELOPMENT_BACKLOG.csv,9c38045cd159d6e9f14a4baddda20f6ad62148b80c89213ee3fefde11d28eb2d,4303
cpf-docs/work/current/CPF_QA39_SELF_DEVELOPED_REQUIREMENTS.csv,01c0d3c4810e9185ab5b3c570aa5b7e5b5ca08a657fa0c0dc27a96e53c2695af,1076
cpf-docs/work/handover/CPF_QA39_HANDOVER.md,845c528d6cbd7fffbbed88d8c7197e558c4924609aa950c1afe8d71ee9434ecf,598
cpf-docs/work/manifest/CHANGE_MANIFEST.csv,6e8192acf7742d4ffb81a499fe2e283c010f1de585b9a8853d5ef06801895295,23909
cpf-docs/work/manifest/DELETE_MANIFEST.csv,765b4a15b1c6e737b2219783d10a9fdbefd4e78cb97f80b37ec949fc014060fd,268518
cpf-docs/work/manifest/PACKAGE_MANIFEST.json,02fcba334a1640df7dac88b5b507ec02d00ea175c88de6d9260b735b4f2344d2,1535
cpf-docs/work/matrix/CPF_QA39_REQUIREMENT_SCENARIO_RESULT_MATRIX.csv,7df4f2aab0647403e119cca70c73244c12450829bcc2b7b41ba25a4bde7b7843,4560
cpf-docs/work/review/CPF_QA39_POST_DEVELOPMENT_REVIEW.md,84fadb82aa0069c2bac96d8ef58dfd494e11d7bb7bca9b5170145a161e3cadc4,3830
cpf-docs/work/review/CPF_QA_FINAL_PRE_DEVELOPMENT_REVIEW.md,325f86272bf24baf5759108441ab5d5bb28a2af8d066438b1d8b1ec6efd585d8,4350
cpf-gateway/build.gradle,781a05d9d763f6686dd335d51c7cdb27acdf40c00a396cd2b87b488a092ce30d,722
cpf-gateway/src/main/java/com/cpf/gateway/internal/resilience/CpfGatewayResilientInvoker.java,90f008a6604497390420a90e97e20391770cae59da75ac4f5669064d53963adc,823
cpf-starters/integration/http-client/build.gradle,d69ed093a7816ed25161a02a2e0d81448c1ef67b0544ecdc300d78a3b172782c,1028
cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java,f8ef037bb62a213214ecf0659e0123e641a9782e6fd76ebd21f623cf60b4ca8a,2355
cpf-starters/integration/resilience/build.gradle,b0e63080ee5a709a109ccf6f5e40a79fea12a345ad7282ed5b2fdb186800e10c,929
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfDefaultFailureClassifier.java,1fd4fada64c96cb924a99e1b8ba599e878bc4d2a878bf9b1b1f2ed24efbf4a25,741
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResilience4jCircuitStateAdapter.java,5c300772dfc2f695f4eae454be4a915c4ff56775705e5eb282573eb1064b918e,614
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResilienceAutoConfiguration.java,f948180c23e8fc3333a123ef139aa7fcc157a286193c22712631e73774ea5877,2235
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResilienceEngine.java,334f24167b91415fc024868c6bcb487c2d6baff416d41729282dc13cbcbd1e23,10020
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResilienceExecutionException.java,01b99e882a6478e432c4910bd7eb168fe482bf6a1f1ed4bf501fbe4b9960e916,374
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResiliencePolicyCommandService.java,a9a9a45d6d0ce11a2342c147cff89fcfbb2f55b1eb640f3f364b93c544472cbb,4040
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfResilienceTransactionRunner.java,4667ade59ef14b1ccb3b031e22d28646f5f5baec3956a0cda231fba99b77afe4,632
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfSpringCloudCircuitBreakerAdapter.java,17e2751524103d307fd4724fbb5f03adafc7f547d11cc82b1c819be9676ee642,625
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/CpfSpringResilienceTransactionRunner.java,cd177dd569ced990fe03a4fa84fbc928ba2f5bf431fb83b6a441df7bfbfae435,704
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/JdbcCpfResilienceAuditSink.java,0b7e85e0fc154d39bfdfe4b4681b80ed559119f9d9550f9453bc22eda02d88af,1396
cpf-starters/integration/resilience/src/main/java/com/cpf/starter/integration/resilience/internal/JdbcCpfResiliencePolicyStore.java,5c84735fca98a659b7cccba80879bda487e92a7802dca0c6ac34cfcf82bd49c2,6935
cpf-starters/integration/resilience/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,c1d728fae63c952e966f414191f26cfce59aec483c82e4413e39afa3fd02bbf9,79
cpf-starters/integration/resilience/src/test/java/com/cpf/starter/integration/resilience/internal/CpfResilienceEngineTest.java,2d26008af305723c1ec41c10390960604e8795538fe0ec9d866bbe563e09747b,8089
cpf-starters/integration/tcp/build.gradle,74847e35ed2d0cc54c9c14b82189b2e8591eb80b93a02a7e3db89357fc7a35df,725
cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java,48f60ace2922d6249323dc4627cf26fc3a4220e7965952df7efcb51121a66e5e,1966
cpf-starters/messaging/kafka/build.gradle,06d9bd1dbdb60943b0c1d7bedbbbfe8417b69745f79e1073377c1177d558ca22,898
cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java,4dd02fd15af7fe4bdd70f861c126d577f4d48e5947b866bac224364b2d7a8273,2081
cpf-starters/notification/dispatch/src/main/java/com/cpf/starter/notification/dispatch/internal/CpfJdbcNotificationOperations.java,302bd980b01eed1dec41bcb678e1f0aba61f6f27f172ac08ca985c9e6a705c93,1959
cpf-starters/platform-operations/feature-flag-openfeature/build.gradle,fe86afdb692f3ff43e8759d2a6eec5d09c0c11b7868108201ab251729f39cbfb,865
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagAutoConfiguration.java,818141a15d13cf2ce553c8e2f1c377a4edd071a6ea3bda30e7393d7ee56c48b2,1613
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagRuntime.java,0ede88a5689242b1dd287fc2a5fd840fef0b81797e5522013154d65581882270,7667
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagTransactionRunner.java,ef75338821acc935e3bc2fccf92cd264809efffc66e08515cf07d7e2f3856a3b,663
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfOpenFeatureProviderAdapter.java,8dd2dd289cb868e4ff5766b60b848ec11d1935784ba8a777b9aa5f3b9c47db19,5993
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfSpringFeatureFlagTransactionRunner.java,e909c3299809c8a88422e2e6c3ff115dfb8a117986b0c37e75fe0bdc4918e4d8,731
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/JdbcCpfFeatureFlagAuditSink.java,fd4711926ae5c53c94162342ceadc3f313666a4893c44aef4872db04788c47e2,1115
cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/JdbcCpfFeatureFlagStateStore.java,3aa33b3bcbb73a065cf3f7833cc1442a16a4ee793eea62709c817091313aa41b,6856
cpf-starters/platform-operations/feature-flag-openfeature/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,c535ea3b38db874de34d20e0d49bf038cc87bff16c588e13cabb150b2ef57277,102
cpf-starters/platform-operations/feature-flag-openfeature/src/test/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagRuntimeTest.java,217ac630a597e29b7878ab0b75c1f10cfe54dc9b90dc41d8c9311615ca1a6c87,9387
cpf-starters/profiles/batch-service/build.gradle,3b9994bc835d74bd92b094f92c85e73a92a02d64adf66be85b9894d256215635,609
cpf-starters/profiles/browser-bff/build.gradle,d828b7520d4f5ce92a65f9ccdbd1c7a48937bc820b8c46420649581fe9a2d246,545
cpf-starters/profiles/event-service/build.gradle,f2ab2318e66b6092cf5588f72f145e629b7652082af3c06d72039e22411662cd,474
cpf-starters/profiles/minimal-domain/build.gradle,aa3c53fc0baf5d213e18db596ef00f7a0db3f6b967fc35decdf0a6929ac83210,305
cpf-starters/profiles/secure-api/build.gradle,bb794f6bb80d27838d0fe5919167be8727526393da033f3be1c385090f03d04d,489
cpf-starters/profiles/web-api/build.gradle,34f24fbb25a7f0101c66dcaf70e233b301285fe349fee483afccdab54d1e52cc,711
cpf-tools/build/platform-bom/build.gradle,bd0b28fa9e46af8c3ed0b12d55033c89f2f58b5f709f5f49bf9e2cbcb0f52fd6,694
cpf-tools/build/platform-bom/internal-bom/build.gradle,a67a84b34072149ed332d7096e2fce0bea3db13de8d8ab72bd57680e35bbd4c0,2684
cpf-tools/build/platform-bom/public-bom/build.gradle,c8a3b8df5b800695de41606ad2adebc7bf1971c0e4d36c82e4c1ec57497ceee4,3153
cpf-tools/build/platform-bom/settings.gradle,52608d673acfc208d5e2c2ca3ed457e6bea047d3299e6288b1106ca300462270,76
cpf-tools/db/canonical/platform-schema.json,ac9d69c59b9820ac9e7e05770565aae7298a345fb7a03023bbc655952ac96085,940811
cpf-tools/db/vendor/mariadb/install/03_qa39_resilience_feature_flag.sql,e48e939eb8674fdf285019e0bc1e1527a9a30763c21474f75054a13eae1f50f3,5471
cpf-tools/db/vendor/mariadb/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql,e48e939eb8674fdf285019e0bc1e1527a9a30763c21474f75054a13eae1f50f3,5471
cpf-tools/db/vendor/mariadb/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql.sha256,811b2b85bb4b18cd041fec2d2e14930fe797ff8ebfad890711a5046d7ea02e48,104
cpf-tools/db/vendor/mariadb/rollback/R97__qa39_resilience_feature_flag.sql,8b471863a48e03cfbb9aee43b9b0c55f2427f86c0ca746c87fe7863592b92745,422
cpf-tools/db/vendor/mariadb/source/15_qa39_resilience_feature_flag.sql,e48e939eb8674fdf285019e0bc1e1527a9a30763c21474f75054a13eae1f50f3,5471
cpf-tools/db/vendor/mariadb/verify/97_qa39_resilience_feature_flag.sql,fa9ed2de30c9dc628ce504e145bae5d7fa61304060c490ce9d992e2d0dd11518,785
cpf-tools/db/vendor/oracle/install/03_qa39_resilience_feature_flag.sql,da976827633c4dd014e646f93717d2773a1e3d41a1e5f2cc0bd8e6c1ac1d8916,5557
cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql,da976827633c4dd014e646f93717d2773a1e3d41a1e5f2cc0bd8e6c1ac1d8916,5557
cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql.sha256,15dc73a39d9855f1871dd0a0cb78f89989fd19cfcf5eac71086a5f1d091537b5,104
cpf-tools/db/vendor/oracle/rollback/R97__qa39_resilience_feature_flag.sql,8b471863a48e03cfbb9aee43b9b0c55f2427f86c0ca746c87fe7863592b92745,422
cpf-tools/db/vendor/oracle/source/15_qa39_resilience_feature_flag.sql,da976827633c4dd014e646f93717d2773a1e3d41a1e5f2cc0bd8e6c1ac1d8916,5557
cpf-tools/db/vendor/oracle/verify/97_qa39_resilience_feature_flag.sql,fa9ed2de30c9dc628ce504e145bae5d7fa61304060c490ce9d992e2d0dd11518,785
cpf-tools/db/vendor/postgresql/install/03_qa39_resilience_feature_flag.sql,d2dad1c204b33a7195bbdceed9f416eebbf18f7da45677f4ef23a1089d5e4b72,5484
cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql,d2dad1c204b33a7195bbdceed9f416eebbf18f7da45677f4ef23a1089d5e4b72,5484
cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql.sha256,34ea2acce9ec4b824c710d15967e5326577baf5a6f4900efb13871d3329c700c,104
cpf-tools/db/vendor/postgresql/rollback/R97__qa39_resilience_feature_flag.sql,8b471863a48e03cfbb9aee43b9b0c55f2427f86c0ca746c87fe7863592b92745,422
cpf-tools/db/vendor/postgresql/source/15_qa39_resilience_feature_flag.sql,d2dad1c204b33a7195bbdceed9f416eebbf18f7da45677f4ef23a1089d5e4b72,5484
cpf-tools/db/vendor/postgresql/verify/97_qa39_resilience_feature_flag.sql,fa9ed2de30c9dc628ce504e145bae5d7fa61304060c490ce9d992e2d0dd11518,785
cpf-tools/generator/contracts/cpf-starter-catalog.json,396bdd7176023762a3ec830aa46d313723fd930b13fd996ed5d83c6f99720c43,37644
cpf-tools/release/cpf-final-artifact-catalog.json,f70f9b473d5379fa2dd8afd917a9d4e9f4094172f3d5f3f016be8110bfb23ed4,40495
cpf-tools/scripts/Qa39Tool.java,9677d21764ae01e05d6595c0e96fd9a4740d46276d42b2f14302a33300cb4a84,131966
cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1,f24ff01e6d4062827af78a4a023789a623147d5b360d8ecff4ed23eb5c474317,5675
cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1,6c588c6afa2411c6604d6d9dea7931bab3bf0ab6b891541817c47cffc3ba2f7d,6326
cpf-tools/scripts/verify-cpf-qa34-frontend-runtime.ps1,8dacf09d3f7d4ed99e01555a0812cc41cea036a722ff1a18939cce502d077ac5,11770
cpf-tools/scripts/verify-cpf-qa34-java-build.ps1,568573a0a433b45390a755f295dbe2a05f9c5ca00c22bcfce7c2530ebbbdf7ad,4707
cpf-tools/scripts/verify-cpf-qa34-runtime-matrix.ps1,3019de45000bf75f805177506de935177c105590cf7c398dc2086e5931f561cf,7149
cpf-tools/verification/qa39/invoke-qa39-final-validation.ps1,2e87228a27b927b7ced8915078b9d365e72cc172deb7b06910219f5299f9567c,6713
cpf-tools/verification/qa39/invoke-qa39-low-cost-gates.ps1,3f20d2782b0cebcb677ada5715b0d5b39251df03c7a1793b1f4c46e0e9914c78,819
settings.gradle,071ea602912545ac7c8e170269f239126a350833c14adea18f7b05f46d47b849,8280
