path,status,oldSha256,newSha256,sizeBytes,reason
cpf-docs/governance/documentation-harness/VISUAL_AND_LAYOUT_STANDARD.md,MODIFIED,A43AC2A7AD5CB76D9CED22CF126BDFB9A39363EBB7A95B60E204F0091E41EAE2,851CFFFC8F3221F4088947C0CDA807CF09E3EE3A00953A8D9D6C6594F5699AF4,5045,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/VISUAL_COMFORT_STANDARD.md,ADDED,,B4BF17E4A529800C09C059CB33341B6373E76FD69D341B1A213EA7372E690817,579,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/component-system.json,MODIFIED,94FC3384C006B3722D2DFDCBCF350D17D0835CA26DD4503107DA68059AC3AF76,8BA0487ADADD45B31E32675EE2ADBBD9088BB10A4E896E630163B3C61A90BD6E,10263,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/content-density.json,MODIFIED,DC8EDE70CF3575B9BD7AE26D0D944FDB895AEBE05E2EACC203B8EAD06EE48D7B,744E2DC2F7682616A996809DAE8AC5A48A44E04CD54BFBA4D446248FC9E015EE,7976,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/content-models.json,MODIFIED,9730EC5D73886C27FEEFEA50D1CF6A13CC786F58B555A0512512216640DED3A3,6EB9D1AD8544EC45F845A1771B17A5B8B937BE81C6187DA8F1A5A4234E2F82FA,8853,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/design-tokens.json,MODIFIED,C251BF394301AEAEF38EDC2C2FEB72C8253ED2DC1374958F9E5EB9FDE4CEDDFE,D82FEF6998D0234B0618B8C2D08336CFBD7652EDFF321B237D04F37B1B413B19,25502,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/document-output-rules.json,MODIFIED,90A25C66B6CA80F6049CD23C2F802D1ECE318F2A2B2A60C67C30CFF9A88AD295,8AD005C99E269E1C14BD3E5F1E5D444A1FF866AA28E4FA525585D9D96CF9483E,13500,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/document-shell.json,MODIFIED,4CA893D62BF1B6A9D1C4BBE07485F56C7ABC490F2764D7C07917F7A84BBACEFA,C7FEA2F064C6AF1FA969D9C60B9867FC988D4BC69FFF044FE096399424A11D4B,3626,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/figure-presets.json,MODIFIED,B1629A6A70C323E33E010835A6C48C44BDE6BA2B1C29A48FEB7942CBBF471347,E8772E5ADB8913116C92D4AF6B52BB541B9956C03E7E3E2D9810FD71F69F3162,10358,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/golden-reference.json,MODIFIED,FB803610B5E09713864A27F6D724EF129375F93209C0FB4DA9F0BFD7C6E18FFC,1B6D2BBAEDC09C6031B9B795AA551D5F7305B5F0839C0FC1998E9A9BB6772322,668,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/harness.json,MODIFIED,7E2A1F6A08FA194DD32189EE9424F72EA5F3AD74F4FCDDF369990B3C5FA0D1FA,2327D11EC6F3A9DF856516E5A698A8B83EBE5311C3B91EAC6AF2F293BDA60601,32593,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/product-coverage.json,MODIFIED,26C5C30F32FE6AF1F91520BF38E5E47C9F719FEB54B2B75E7DFCB5744DC26739,EE55EFB80ACFBF55008BF79EA94F9A07A3E624ACFE43CFA4FD4D7190348810A0,21242,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/ARCHITECTURE_DESIGN.json,MODIFIED,E094A6027F7AD0700AE3D3C0C36CADE7A743FC8A5711325EB7038CE9C5C4CFE1,F08D5B6B8611B537A9AA2629283930C8D1D2BBA9A2DBC6B10483552AA506DA18,11485,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/BATCH_DEVELOPER_GUIDE.json,MODIFIED,9E307FCA0925EF990798713FF7A94836AF50838B4341004E643E853995079E10,0D9509E529D1407343DFE58DB70656F3BE691B33816B88A69AE5065482E27FAB,12983,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/BATCH_OPERATOR_GUIDE.json,MODIFIED,41A8B96CC812B161D3559F531E49F2348CFCF8BC26293128FAE55B2E0719F928,964122A5B34928A09C09EFFB82738B4EF13124E7729AA6AB47526D6B9E046BCB,10295,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/DATABASE_STANDARD.json,MODIFIED,F8773BD4964FEA42B43D363A5BECD560CD3A90C1C22D4EE69C4D9AAF441FA48B,6E180CCD4316E9F0776951DA86D942D00DF1E39E21B5421D3508EFD000014A9D,11576,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/DELIVERABLE_INDEX.json,MODIFIED,2D5CC6E712B911E0E5E51C0D805799EB8221CEE618A6FCA6E65E7F8A7CFE640B,EFBBBCC92B76F6AC66E94BE9397BB096ECDBBFAE0D6F7D44069DB7F23EBA28DF,8330,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/FRAMEWORK_DEVELOPER_GUIDE.json,MODIFIED,8E95B1DF99552C8620E51855B7B575B1B37748B59A96A9F19A79F75FFC23D56E,3995CC18C9F9D7B8498F8B067C56FC98C3B47ED929A3D1AE2C14E934BE208583,17136,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/GATEWAY_GUIDE.json,MODIFIED,F3744DA9A76137C0456EA86E17A83D5CF86A3A7F73001E4C245BFD58971E14CE,4241FFA82427D3267D0441B78562AF970C2DA09E527530EA3B94D9260A107590,10675,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/OPERATOR_MANUAL.json,MODIFIED,DAD8D1D0049DE57A711B7D38B92E44252F3475FD983179D3DCBA5C45917DD92B,341250A87E9B9767CEF5276BE69B643C8FCBD477D6520116972F80B33681C799,10350,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/README.json,MODIFIED,06BFE57000F1F7DC1193F67A30C4BAE7C83A292C268F102FB2B657D5C6AEFA52,1471FD77BAB81EDF37C3D9FB99476F62299E6CC0AE27F6D0EA51C33B9FC5B90F,21502,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/SPECIFICATION.json,MODIFIED,E688E3192B1C3005A0451EC469CC3484091B7E696136F54FE425DC0571D8003D,3C321ED3DD3740FEC07AFB4225F7E71F8FAA70FFF591D88372EA16BD88A6EBB6,13077,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/TECHNICAL_SPECIFICATION.json,MODIFIED,94FDC1AAA4426ECA9E6489804DA4C2FFB605D8ED60DA714FA25B161CB0A0A3D8,804FED18B88F6DD3195B696A22BDBE16C4022AEF39310085EF4DA36D1D2889AA,11208,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/profiles/TECHNICAL_STANDARD.json,MODIFIED,31C141BB226C80F278F8AC6B567CFB0B9205DD8BAD64585A3BAA1D6348FF0A86,DE7B3F3B7633893F1C5DA00EE0F8511B2C74C4FADB01AA9ACA0AB73C028CFBE8,11083,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/quality-acceptance.json,MODIFIED,4D37DF331D7428A2F7BC5214511D4D186FBD5071F109400BE0E846B455C7BC34,1F4F1FB378B35782A86095539F656C76232BC7F78F07A3B672A9F50C6DF9E0D8,17005,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/quality-fixtures.json,MODIFIED,12A8772FA54748A2C9735D9C2509DA18F381AA53002E6420DD0FC3480C9A6542,87D22B2EAE4C9DABEA3A07885EF323928CBCBC6490E58E13295031CD99730F01,25653,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/readability-actionability.json,ADDED,,A31FC80C33F7C366D657DF3E3D87C77AE64EA3EF8A809D7A9900C9D1BD8AFB81,4306,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/reader-task-coverage.json,MODIFIED,45268221529368BCF03AE3F5BF6F85F5B196E00EA3AC003DAC87EC5C9C603918,F8A82771951CB03A89B8DE7442E201B234E548028F6B95C54CF6BCFD089CE148,11445,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/readme-value-inventory.json,MODIFIED,01FA4365AA4E4E2FB88CEEC5AEC9612783354651C81A816AE511922972A6C660,EE8EB143FD578A91EC41EA6D1E51F628D7A5DB5CC5A616C0B286924840019A43,7585,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/rendered-page-composition.json,ADDED,,4F97F4D710CB46A38E9EA85C4437C90C545262EEAC0E1E294CF5183905FDB58A,2522,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/schemas/visual-geometry.schema.json,MODIFIED,2B35C15DD99AEC9D017B51CB927152822D0A995A837A37E34E0DE395B17653CE,6FC1C42E554B23AB4770C94D9478B44FE70A7AB17E2FFDC6E290CACC1330F00F,1477,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/scope.json,MODIFIED,C2B0AEF3E7ACC6C8B37BD43A674DC1B3A560C7689FF242A3EBDE0D164B73C408,031C4C78FE633CDDD07180437229377948C55246ECD0C74FCEE463C287CA7FE7,3965,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/source-currentization.json,ADDED,,902C5E1BA222647448F6D4037CEFED872659FD4D514B3B40A5E0D03C6899AD7B,716,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/table-presets.json,MODIFIED,7DDD3A375AE4F32E097F654B261B2F0A16DF409CE679AE386B20810C7CE4AF0C,1A64A73CF8B7D3ECC529E64FC951562688AC9D4F963DA5178DC4F60EF03E5F5F,17459,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/templates/ARTIFACT_REVIEW.template.json,MODIFIED,E897AAA2BF0998EB6EB5EB507E0A34A76DC91EB33EA4F3562FD2F766AD2EA74A,2E8808DCACCD14B5F08E8CA133BB51DBFC53AD0977CC1D3514C5491251DD4884,5497,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/templates/FINAL_ACCEPTANCE.template.json,MODIFIED,34210562503F6B6B5A25A418CEECD94B991B11E615F8D5138D43505BD4FC5B94,A07558308E38D3C26C9732F5697543AB868013C61C76770C4D8F7BE69254C8FC,4660,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/templates/SESSION_RUN_MANIFEST.template.json,MODIFIED,19870BDEBF80A0EC698EB0F477476AB12690F6E49C8642F57E3295E656E03E13,AC008C680791212A2DCD424A20F7954A0CF80D0E82FD5350B3F084D72182661D,2568,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/terminology.json,MODIFIED,78B0C0459B1B0CC8E4788D8DB8D5B8D4B2D3380F55158E16AD57255EB13ADFE5,AEA50523720907E105B643021550ADCDC2710C80A78CAB482D5FD5AA1F790859,3909,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/capture_source_currentization.py,ADDED,,BB3F22216A0F0FC938407C33A7177B973EFC5F514AEB71F4705B215573DD58BE,1517,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/run_all_gates.ps1,MODIFIED,963967131218C742251A551E3BB9F8413C2A010D7FA8D6CFE2893FB0C2AE7C05,CEAF5DB460A421FD51C9BDB11C87D6919A7C60517CE2E11C26912944492E6B5C,1368,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/run_all_gates.py,MODIFIED,86C9EDB287F0456DC34E1FFDAF5342CBA638D65F71D0B4C6E2333943CE1A68B5,54AB29DD16F2EA15B2E4E2361466591EA4E83BC75F6A5573C94192DCFE3C7A9B,948,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_docx_artifacts.py,MODIFIED,217BE43E408436490CD2E8B4CA0D763736679E503190C9C369B3BDC479C41868,E4F67CBB03F9E6C17B5B4B5DB7E049EA0B40E05DEE2591C6FB60B2A93EECBC51,9130,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_final_acceptance.ps1,MODIFIED,065FE60A363F617D2806768F93C7C1574915E829376DFD9031BE7844605AD749,C86942F8DC800C57294F548CF716258321D60C00E515BC6BAF6BBFFD363DAF8C,565,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_final_acceptance.py,MODIFIED,190DD947AB2653204066583354086C57D7E68C52A91DC5C6BCE8FF57F43D717B,58F808FA0C218E79263502E1C8E55C931B7BD95D9D6CD174234B25BEBAEB2FF8,9114,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_harness.py,MODIFIED,792C26982D97B7FD9AA35A0FC28E34F2F3BCCB9EF4F39A74B1D5E84D0651964F,E8A5FE6F7119C9298AF7FC85B0E8D097DB4461921E71B7FB51572001EA83CECD,16292,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_quality_fixtures.py,MODIFIED,DCD868BE976E79F2AB653AA559F5372DB2FB0BCE8694F6CA02F652E966CD6104,3968174E63B9C9231169C9557F7879C5693192846C0653722658A95862C8AE32,10769,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_readability_actionability.ps1,ADDED,,EFEE66ADDC381EB663A41BA023B6B84DA21E515C3BA92221BCCF76C8EA96E080,525,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_readability_actionability.py,ADDED,,3E7714007D9D03AF6200FD465FE6723C494D5241347981A7200AF21E3A6BBB86,7883,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_readme.ps1,MODIFIED,A884894413F3E0767F199FF4A4F4FD21FEBFC146578D409B75BA02C2FBE73971,32122EABE150A2097707929ECC67E3EB0DCB8543C5030954C2C9AD02B2902121,505,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_rendered_page_composition.py,ADDED,,C19F5AAC8559D59928DE9F2DD0A4DB30425738AAFDA3FF43CAF6AAE91021D87C,4168,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_source_alignment.ps1,ADDED,,64BE039EB2A9DDD684ECFDD04B7C62C1B9B9430EB8D2AC3FDED59FF95A135CDF,492,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_source_alignment.py,ADDED,,DBDA449400718B4782463BB2A9B54E94B0FC5FE43F5B583682B7A8A6C2F464C6,2637,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_source_currentization.py,ADDED,,EC288467BF8F36BDD9A07A2F0623A3EAE62B0827E8DD9554D43A79361EB8DE33,1286,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_visual_assets.ps1,MODIFIED,EF8277CE241ECDD693962715E1D53D10CFA93EB3A591222D6E542318182A7BED,67C22E376094AA8A5696D7F66EF33337EC80D2218D434DC2BDC6002EDA677A69,2190,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_visual_assets.py,MODIFIED,5D91ADC88AE285E774C9F4AA86F9E0AB9DDA9273EB106580FD1DB583E7DB0D70,4F694518CA2BEF0CECBC7259DE8E1E7B4E9F4EE4081799E5732CB3696E53D1D6,4503,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/validators/validate_visual_comfort.py,ADDED,,018FD0A98D6DDA06B0C309902B6157380B8B18128A9868FF287FA37BA7831380,1311,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/visual-comfort.json,ADDED,,A3F05DEBFA468499DDF6FAB15073EE77234DA15C692B4D01209AE4B4DAC11750,290,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/visual-qa.json,MODIFIED,E76D91A6157D5C9EBAA022BF4AEAE5F0C196EC63B157569AA35FD5C30E748570,78F1F06539AD487C5A812A15B1457B17FD7C87CCB5C6A0A922DCADE0AAD280A3,19391,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/visual-system.json,MODIFIED,2FD428E64D015D15C5AE9A9DE8339308113EE3B211CE1146752D56FC94D756D3,D67B60992D59AF39C5BA3C60198494D87FB12FF9BCA944EB722118B0B823D5AF,12921,Documentation Harness 2.12.0
cpf-docs/governance/documentation-harness/writing-style.json,MODIFIED,6B147931336E640F5B73F7F8A42D45A500D170A624CC88F7C02BC93EE01A2362,2F66B1DE5BF1970AEE99F1A089FBB6F908A6846171987AB0CE03A93BE386E592,8761,Documentation Harness 2.12.0
