logical_order,requirement_id,requirement,priority,primary_owner_session,related_sessions,owner_module,owner_package,function_point_id,scenario_ids,qa_finding_ids,qa_patch_paths,source_paths,actual_consumer,acceptance_criteria,planned_verification,current_status
352,CPF-FR-003524,[EXS-INST / API·OpenAPI] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Endpoint·Header·Permission·Request/Response·Error·Example을 OpenAPI와 일치시킨다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,DEVGPT-6A,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696|CPF-SC-008445|CPF-SC-008446|CPF-SC-008447|CPF-SC-008448|CPF-SC-008449|CPF-SC-008450|CPF-SC-008451|CPF-SC-008452|CPF-SC-008453|CPF-SC-008454|CPF-SC-008455|CPF-SC-008456|CPF-SC-008457|CPF-SC-008458,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,API_OPENAPI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,교차 세션 변경 대기
353,CPF-FR-003525,[EXS-INST / Frontend 연결] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Generated Client·Query Cache·Form·Table·상태 UI·Action을 실제 API와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,DEVGPT-6A,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696|CPF-SC-008445|CPF-SC-008446|CPF-SC-008447|CPF-SC-008448|CPF-SC-008449|CPF-SC-008450|CPF-SC-008451|CPF-SC-008452|CPF-SC-008453|CPF-SC-008454|CPF-SC-008455|CPF-SC-008456|CPF-SC-008457|CPF-SC-008458,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,FRONTEND Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,교차 세션 변경 대기
354,CPF-FR-003526,[EXS-INST / ADM 운영 기능] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 상태 조회·제어·승인·대사·복구·Audit를 ADM에서 운영 가능하게 한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,DEVGPT-6A,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696|CPF-SC-008445|CPF-SC-008446|CPF-SC-008447|CPF-SC-008448|CPF-SC-008449|CPF-SC-008450|CPF-SC-008451|CPF-SC-008452|CPF-SC-008453|CPF-SC-008454|CPF-SC-008455|CPF-SC-008456|CPF-SC-008457|CPF-SC-008458,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,ADM_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,교차 세션 변경 대기
355,CPF-FR-003527,[EXS-INST / BZA 업무 관리] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 업무·조직·결재·권한 관리가 필요한 경우 BZA Public Contract와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,DEVGPT-6A,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696|CPF-SC-008445|CPF-SC-008446|CPF-SC-008447|CPF-SC-008448|CPF-SC-008449|CPF-SC-008450|CPF-SC-008451|CPF-SC-008452|CPF-SC-008453|CPF-SC-008454|CPF-SC-008455|CPF-SC-008456|CPF-SC-008457|CPF-SC-008458,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,BZA_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,교차 세션 변경 대기
356,CPF-FR-003528,[EXS-INST / Generator 영향] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Template·Profile·Capability·resolved lock·사용자 수정 영역·재생성을 갱신한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,DEVGPT-6F,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GENERATOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,교차 세션 변경 대기
357,CPF-FR-003529,[EXS-INST / Sample·EDU] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 실제 Public API로 정상·오류·복구·권한·운영 예제를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,SAMPLE_EDU Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
358,CPF-FR-003530,[EXS-INST / JavaDoc·주석] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Public API/SPI와 복구·동시성·보안 로직에 한글 설명과 계약을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,JAVADOC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
359,CPF-FR-003531,[EXS-INST / 개발·운영 Guide] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 설치·설정·개발·운영·복구·제한사항과 실제 명령을 최신 Source와 맞춘다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GUIDE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
360,CPF-FR-003532,[EXS-INST / Unit Test] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 순수 로직·validation·state transition·error mapping을 결정적으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Unit Test 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,UNIT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
361,CPF-FR-003533,[EXS-INST / Contract Test] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Public API/SPI·OpenAPI·Message·DB Query·Generated Client 호환을 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Contract Test 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONTRACT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
362,CPF-FR-003534,[EXS-INST / Integration Test] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Owner Repository·DB·Provider·Consumer 연결을 실제 구성으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Integration Test 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,INTEGRATION_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
363,CPF-FR-003535,[EXS-INST / Runtime Test] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 실제 Java25/WAS/DB/Process에서 startup·정상·shutdown·restart를 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RUNTIME_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
364,CPF-FR-003536,[EXS-INST / Fault Test] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 DB/network/broker/disk/process/response loss를 side effect 전후에 주입한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Fault Test 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,FAULT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
365,CPF-FR-003537,[EXS-INST / Evidence] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 exact SHA·clean tree·명령·환경·시각·exit code·report/artifact hash·sanitization을 기록한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Evidence 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,EVIDENCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
366,CPF-FR-003538,[EXS-INST / Hygiene] 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다. 이를 위해 Legacy·Dead Code·Stale Evidence·임시 산출물·Secret·orphan 계약을 제거하고 Gate를 둔다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-INST,CPF-SC-000685|CPF-SC-000686|CPF-SC-000687|CPF-SC-000688|CPF-SC-000689|CPF-SC-000690|CPF-SC-000691|CPF-SC-000692|CPF-SC-000693|CPF-SC-000694|CPF-SC-000695|CPF-SC-000696,,,cpf-core/src/main/java/com/cpf/core/api/servicecall/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,ReferenceExternalIntegrationEducationSample → CpfWebClient/Service Call policy → institution endpoint,기관연계 개발자·운영자가 실제 제품 경로에서 Hygiene 기능을 사용할 때 기관별 외부연계 Adapter를 Generated Domain/고객 확장 Owner로 생성·배포하고 중앙 cpf-external 고정 Module을 두지 않는다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,HYGIENE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
367,CPF-FR-003539,"[EXS-REST / 기능 목적·업무 결과] 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다. 이를 위해 해결할 업무 문제, 사용 역할, 미제공 위험과 완료 결과를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-REST,CPF-SC-000697|CPF-SC-000698|CPF-SC-000699|CPF-SC-000700|CPF-SC-000701|CPF-SC-000702|CPF-SC-000703|CPF-SC-000704|CPF-SC-000705|CPF-SC-000706|CPF-SC-000707|CPF-SC-000708,,,cpf-core/src/main/java/com/cpf/core/api/http/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,Business consumer → CpfTypedHttpClient/CpfWebClient → HTTP provider,기관연계 개발자·운영자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
368,CPF-FR-003540,[EXS-REST / Owner·경계] 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다. 이를 위해 단일 Owner Module·Package·DB/API 책임과 금지 의존 방향을 확정한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-REST,CPF-SC-000697|CPF-SC-000698|CPF-SC-000699|CPF-SC-000700|CPF-SC-000701|CPF-SC-000702|CPF-SC-000703|CPF-SC-000704|CPF-SC-000705|CPF-SC-000706|CPF-SC-000707|CPF-SC-000708,,,cpf-core/src/main/java/com/cpf/core/api/http/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,Business consumer → CpfTypedHttpClient/CpfWebClient → HTTP provider,기관연계 개발자·운영자가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
369,CPF-FR-003541,[EXS-REST / 실제 Consumer] 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다. 이를 위해 실제 Product Consumer와 호출 진입점·전체 호출 경로·종료 지점을 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,P1,DEVGPT-6D,,generated/customer adapter,com.cpf.<domain>.adapter,EXS-REST,CPF-SC-000697|CPF-SC-000698|CPF-SC-000699|CPF-SC-000700|CPF-SC-000701|CPF-SC-000702|CPF-SC-000703|CPF-SC-000704|CPF-SC-000705|CPF-SC-000706|CPF-SC-000707|CPF-SC-000708,,,cpf-core/src/main/java/com/cpf/core/api/http/**|cpf-starters/integration/http-client/**|cpf-reference/src/main/java/com/cpf/reference/external/**,Business consumer → CpfTypedHttpClient/CpfWebClient → HTTP provider,기관연계 개발자·운영자가 실제 제품 경로에서 실제 Consumer 기능을 사용할 때 외부 REST 호출 auth·timeout·retry·idempotency·schema·mapping·audit·mock/test contract를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONSUMER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,구현 완료·정식 Runtime 재확인
