self_review_id,entity_type,exact_id,review_path,sha256,size_bytes,review_result,baseline_sha,reviewed_at
SELF:CPF_SC:CPF-SC-004883,CPF_SC,CPF-SC-004883,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004884,CPF_SC,CPF-SC-004884,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004885,CPF_SC,CPF-SC-004885,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004886,CPF_SC,CPF-SC-004886,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004887,CPF_SC,CPF-SC-004887,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004888,CPF_SC,CPF-SC-004888,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004889,CPF_SC,CPF-SC-004889,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004890,CPF_SC,CPF-SC-004890,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004891,CPF_SC,CPF-SC-004891,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004892,CPF_SC,CPF-SC-004892,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004893,CPF_SC,CPF-SC-004893,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004894,CPF_SC,CPF-SC-004894,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004895,CPF_SC,CPF-SC-004895,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004896,CPF_SC,CPF-SC-004896,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004897,CPF_SC,CPF-SC-004897,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004898,CPF_SC,CPF-SC-004898,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004899,CPF_SC,CPF-SC-004899,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004900,CPF_SC,CPF-SC-004900,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004901,CPF_SC,CPF-SC-004901,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004902,CPF_SC,CPF-SC-004902,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004903,CPF_SC,CPF-SC-004903,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004904,CPF_SC,CPF-SC-004904,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004905,CPF_SC,CPF-SC-004905,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004906,CPF_SC,CPF-SC-004906,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004907,CPF_SC,CPF-SC-004907,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004908,CPF_SC,CPF-SC-004908,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004909,CPF_SC,CPF-SC-004909,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004910,CPF_SC,CPF-SC-004910,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004911,CPF_SC,CPF-SC-004911,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004912,CPF_SC,CPF-SC-004912,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004913,CPF_SC,CPF-SC-004913,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004914,CPF_SC,CPF-SC-004914,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004915,CPF_SC,CPF-SC-004915,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004916,CPF_SC,CPF-SC-004916,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004917,CPF_SC,CPF-SC-004917,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004918,CPF_SC,CPF-SC-004918,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004919,CPF_SC,CPF-SC-004919,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004920,CPF_SC,CPF-SC-004920,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004921,CPF_SC,CPF-SC-004921,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004922,CPF_SC,CPF-SC-004922,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004923,CPF_SC,CPF-SC-004923,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004924,CPF_SC,CPF-SC-004924,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004925,CPF_SC,CPF-SC-004925,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004926,CPF_SC,CPF-SC-004926,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004927,CPF_SC,CPF-SC-004927,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004928,CPF_SC,CPF-SC-004928,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004929,CPF_SC,CPF-SC-004929,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004930,CPF_SC,CPF-SC-004930,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004931,CPF_SC,CPF-SC-004931,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004932,CPF_SC,CPF-SC-004932,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004933,CPF_SC,CPF-SC-004933,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004934,CPF_SC,CPF-SC-004934,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004935,CPF_SC,CPF-SC-004935,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004936,CPF_SC,CPF-SC-004936,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
SELF:CPF_SC:CPF-SC-004937,CPF_SC,CPF-SC-004937,evidence/self_review/SELF_REVIEW_PART_004.jsonl,d214063068bb2838a6e5821d705763fa7df4c6059b79471d915fe6eda2ba8d4e,4100639,PASS,2a013663090d4e430a15983ad7269f8e86c5ef58,2026-08-06T05:14:50+09:00
