scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id
CPF-SC-009537,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,LOAD,[MBW / Data Scope] 초기 Load·Route,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope LOAD data/role/state,Route→초기 Load·Route→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009537,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009538,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,DATA,[MBW / Data Scope] 검색·Paging·상세,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope DATA data/role/state,Route→검색·Paging·상세→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009538,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009539,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,EMPTY,[MBW / Data Scope] 빈 결과,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope EMPTY data/role/state,Route→빈 결과→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009539,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009540,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,ERROR,[MBW / Data Scope] API 500/Timeout,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope ERROR data/role/state,Route→API 500/Timeout→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009540,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009541,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,FORBIDDEN,[MBW / Data Scope] 403·직접 URL/API,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope FORBIDDEN data/role/state,Route→403·직접 URL/API→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009541,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009542,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,CONFLICT,[MBW / Data Scope] 409 expectedVersion,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope CONFLICT data/role/state,Route→409 expectedVersion→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009542,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009543,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,SESSION,[MBW / Data Scope] Session 만료·권한 회수,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope SESSION data/role/state,Route→Session 만료·권한 회수→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009543,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009544,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,PARTIAL,[MBW / Data Scope] Partial/STALE,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope PARTIAL data/role/state,Route→Partial/STALE→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009544,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009545,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,DEEP_LINK,[MBW / Data Scope] Refresh·Back/Forward·Query,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope DEEP_LINK data/role/state,Route→Refresh·Back/Forward·Query→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009545,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009546,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,KEYBOARD,[MBW / Data Scope] Keyboard·Focus·A11y,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope KEYBOARD data/role/state,Route→Keyboard·Focus·A11y→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009546,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009547,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,MASKING,[MBW / Data Scope] PII Masking·Raw View,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope MASKING data/role/state,Route→PII Masking·Raw View→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009547,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009548,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,COMMAND,[MBW / Data Scope] 위험 Command Preview·승인,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope COMMAND data/role/state,Route→위험 Command Preview·승인→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009548,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009549,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,UNKNOWN,[MBW / Data Scope] 비동기 UNKNOWN·대사,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope UNKNOWN data/role/state,Route→비동기 UNKNOWN·대사→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009549,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009550,CPF-FR-020093,SEC-AUTHZ,P0,MBW_UI,PERFORMANCE,[MBW / Data Scope] 대량 데이터·느린 네트워크,업무 관리자,Backend API·DB·Permission fixture와 Browser,Data Scope PERFORMANCE data/role/state,Route→대량 데이터·느린 네트워크→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009550,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009551,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,LOAD,[MBW / Effective Permission] 초기 Load·Route,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission LOAD data/role/state,Route→초기 Load·Route→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009551,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009552,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,DATA,[MBW / Effective Permission] 검색·Paging·상세,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission DATA data/role/state,Route→검색·Paging·상세→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009552,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009553,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,EMPTY,[MBW / Effective Permission] 빈 결과,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission EMPTY data/role/state,Route→빈 결과→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009553,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009554,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,ERROR,[MBW / Effective Permission] API 500/Timeout,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission ERROR data/role/state,Route→API 500/Timeout→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009554,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009555,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,FORBIDDEN,[MBW / Effective Permission] 403·직접 URL/API,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission FORBIDDEN data/role/state,Route→403·직접 URL/API→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009555,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009556,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,CONFLICT,[MBW / Effective Permission] 409 expectedVersion,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission CONFLICT data/role/state,Route→409 expectedVersion→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009556,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009557,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,SESSION,[MBW / Effective Permission] Session 만료·권한 회수,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission SESSION data/role/state,Route→Session 만료·권한 회수→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009557,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
CPF-SC-009558,CPF-FR-020114,SEC-AUTHZ,P0,MBW_UI,PARTIAL,[MBW / Effective Permission] Partial/STALE,업무 관리자,Backend API·DB·Permission fixture와 Browser,Effective Permission PARTIAL data/role/state,Route→Partial/STALE→UI/API/DB/Audit/Focus/Console 확인,구조화 UX·Server 판정·상태·다음 Action·민감정보 보호 일치,white screen·Raw JSON·UI-only 권한·stale overwrite·console error·원문 노출,Node/npm clean + Chromium/Firefox/WebKit,ADM/MBW BFF + 실제/격리 DB,Playwright trace/screenshot/video·console/network·API/DB/audit·report hash,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P09,ADM/MBW 상용 Frontend,09-00009558,P09-MBW-UI-ACCESS,P08,CPF-GATE-09
