scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id
CPF-SC-021535,CPF-FR-010347,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010347] Health·Readiness / HEALTH 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Health·Readiness 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021535,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021536,CPF-FR-010348,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010348] Alert·Runbook / ALERT_RUNBOOK 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Alert·Runbook 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021536,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021537,CPF-FR-010349,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010349] Resource 상한 / RESOURCE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Resource 상한 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P01,Repository 전체 Inventory·양방향 추적,01-00021537,P01-GOV-LATEST-CANONICAL-COUNT,P00,CPF-GATE-01
CPF-SC-021538,CPF-FR-010350,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010350] DB Ownership / DB_OWNER 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::DB Ownership 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021538,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021539,CPF-FR-010351,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010351] DB Schema / DB_SCHEMA 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::DB Schema 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 DB Schema 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021539,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021540,CPF-FR-010352,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010352] Runtime Query / DB_QUERY 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Runtime Query 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021540,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021541,CPF-FR-010353,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010353] Migration / DB_MIGRATION 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Migration 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Migration 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021541,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021542,CPF-FR-010354,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010354] DB Rollback / DB_ROLLBACK 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::DB Rollback 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021542,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021543,CPF-FR-010355,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010355] 3 Vendor / DB_VENDOR 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::3 Vendor 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 3 Vendor 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021543,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021544,CPF-FR-010356,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010356] API·OpenAPI / API_OPENAPI 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::API·OpenAPI 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021544,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021545,CPF-FR-010357,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010357] Frontend 연결 / FRONTEND 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Frontend 연결 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021545,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021546,CPF-FR-010358,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010358] ADM 운영 기능 / ADM_UI 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::ADM 운영 기능 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021546,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021547,CPF-FR-010359,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010359] BZA 업무 관리 / BZA_UI 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::BZA 업무 관리 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021547,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021548,CPF-FR-010360,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010360] Generator 영향 / GENERATOR 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Generator 영향 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021548,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021549,CPF-FR-010361,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010361] Sample·EDU / SAMPLE_EDU 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::Sample·EDU 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021549,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021550,CPF-FR-010362,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010362] JavaDoc·주석 / JAVADOC 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::JavaDoc·주석 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021550,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
CPF-SC-021551,CPF-FR-010363,,P0,GOV,DIRECT_VERIFICATION,[CPF-FR-010363] 개발·운영 Guide / GUIDE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",LATEST-CANONICAL-COUNT::개발·운영 Guide 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,개발GPT·Codex·QA·사용자가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P00,정본·안전·상태 초기화,00-00021551,P00-GOV-LATEST-CANONICAL-COUNT,,CPF-GATE-00
