scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id
CPF-SC-015945,CPF-FR-004664,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004664] 인증 / AUTHN 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::인증 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 인증 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015945,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015946,CPF-FR-004665,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004665] 권한 / AUTHZ 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::권한 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 권한 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015946,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015947,CPF-FR-004666,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004666] Data Scope / DATA_SCOPE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Data Scope 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Data Scope 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015947,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015948,CPF-FR-004667,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004667] Masking·Privacy / MASKING 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Masking·Privacy 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015948,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015949,CPF-FR-004668,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004668] 사유 / REASON 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::사유 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 사유 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015949,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015950,CPF-FR-004669,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004669] 승인 / APPROVAL 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::승인 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 승인 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015950,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015951,CPF-FR-004670,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004670] 감사 / AUDIT 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::감사 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 감사 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015951,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015952,CPF-FR-004671,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004671] Log / LOG 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Log 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Log 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015952,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015953,CPF-FR-004672,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004672] Metric / METRIC 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Metric 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Metric 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015953,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015954,CPF-FR-004673,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004673] Trace / TRACE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Trace 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Trace 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015954,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015955,CPF-FR-004674,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004674] Health·Readiness / HEALTH 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Health·Readiness 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015955,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015956,CPF-FR-004675,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004675] Alert·Runbook / ALERT_RUNBOOK 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Alert·Runbook 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015956,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015957,CPF-FR-004676,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004676] Resource 상한 / RESOURCE 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Resource 상한 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015957,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015958,CPF-FR-004677,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004677] DB Ownership / DB_OWNER 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::DB Ownership 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015958,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015959,CPF-FR-004678,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004678] DB Schema / DB_SCHEMA 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::DB Schema 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 DB Schema 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015959,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015960,CPF-FR-004679,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004679] Runtime Query / DB_QUERY 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Runtime Query 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015960,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
CPF-SC-015961,CPF-FR-004680,BAT-CORE,P0,BATCH,DIRECT_VERIFICATION,[CPF-FR-004680] Migration / DB_MIGRATION 직접 검증,개발GPT 자체검수·Codex·QA,"최신 origin/master exact SHA, clean tree, Owner/Consumer inventory, 필요한 Runtime 준비",BAT-CORE::Migration 정상·오류·경계 데이터,1) change_target 구현을 Source/API/SQL/Config/Frontend/Script에서 추적한다. 2) actual_consumer 경로를 실제 실행한다. 3) acceptance_criteria를 항목별로 확인한다. 4) verification_method를 실행한다. 5) regression_protection과 완료 금지 조건을 검사한다.,Batch 개발자·운영자가 실제 제품 경로에서 Migration 기능을 사용할 때 Spring Batch를 Job/Step/Repository/ExecutionContext/Restart 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Requirement의 Local/Remote·single/multi-instance·artifact topology,exact source SHA·clean tree·command·environment·start/end·exit code·actual output·report/artifact SHA-256·sanitization,미검증,4aea798c913787e86341809e2cef2b9495cbf7ba,,R3 최신 exact SHA 재실행 대기,연결 Requirement의 지정 Phase에서 직접 실행,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,07-00015961,P07-BATCH-BAT-CORE,P05;P06,CPF-GATE-07
